ed,ballots,first_choice_total,final_round_active,first_winner_id,first_winner,first_winner_pct,final_winner_id,final_winner,final_winner_pct
39041,222,222,209,254286,Zohran Kwame Mamdani,40.54054054054054,254286,Zohran Kwame Mamdani,53.588516746411486
39042,154,154,153,254286,Zohran Kwame Mamdani,53.246753246753244,254286,Zohran Kwame Mamdani,58.82352941176471
39043,97,96,95,254286,Zohran Kwame Mamdani,45.83333333333333,254286,Zohran Kwame Mamdani,51.578947368421055
39044,141,140,133,254052,Andrew M. Cuomo,43.57142857142857,254052,Andrew M. Cuomo,50.37593984962406
39045,151,150,147,254286,Zohran Kwame Mamdani,44.0,254052,Andrew M. Cuomo,52.38095238095239
39046,238,238,222,254052,Andrew M. Cuomo,44.537815126050425,254052,Andrew M. Cuomo,50.45045045045045
39047,130,130,125,254052,Andrew M. Cuomo,61.53846153846154,254052,Andrew M. Cuomo,69.6
39048,164,163,157,254286,Zohran Kwame Mamdani,55.828220858895705,254286,Zohran Kwame Mamdani,75.15923566878982
39049,139,139,136,254286,Zohran Kwame Mamdani,58.992805755395686,254286,Zohran Kwame Mamdani,62.5
39050,43,43,41,254286,Zohran Kwame Mamdani,53.48837209302325,254286,Zohran Kwame Mamdani,58.536585365853654
39051,136,136,131,254052,Andrew M. Cuomo,49.26470588235294,254052,Andrew M. Cuomo,55.72519083969466
39052,88,86,79,254286,Zohran Kwame Mamdani,54.65116279069767,254286,Zohran Kwame Mamdani,62.0253164556962
40001,166,165,163,254286,Zohran Kwame Mamdani,55.757575757575765,254286,Zohran Kwame Mamdani,60.73619631901841
40002,77,77,75,254286,Zohran Kwame Mamdani,59.74025974025974,254286,Zohran Kwame Mamdani,65.33333333333333
40003,75,73,71,254286,Zohran Kwame Mamdani,64.38356164383562,254286,Zohran Kwame Mamdani,71.83098591549296
40004,112,111,109,254052,Andrew M. Cuomo,46.846846846846844,254052,Andrew M. Cuomo,51.37614678899083
40005,113,112,109,254286,Zohran Kwame Mamdani,50.89285714285714,254286,Zohran Kwame Mamdani,56.88073394495413
40006,60,60,59,254286,Zohran Kwame Mamdani,51.66666666666667,254286,Zohran Kwame Mamdani,57.6271186440678
40007,190,188,183,254286,Zohran Kwame Mamdani,56.91489361702128,254286,Zohran Kwame Mamdani,63.387978142076506
40008,213,210,199,254286,Zohran Kwame Mamdani,42.38095238095238,254286,Zohran Kwame Mamdani,50.753768844221106
40009,218,216,216,254286,Zohran Kwame Mamdani,50.0,254286,Zohran Kwame Mamdani,54.629629629629626
40010,122,122,116,254052,Andrew M. Cuomo,44.26229508196721,254286,Zohran Kwame Mamdani,50.86206896551724
40011,162,156,151,254286,Zohran Kwame Mamdani,57.05128205128205,254286,Zohran Kwame Mamdani,62.913907284768214
40012,163,161,155,254052,Andrew M. Cuomo,45.962732919254655,254052,Andrew M. Cuomo,53.5483870967742
40013,101,101,100,254286,Zohran Kwame Mamdani,61.386138613861384,254286,Zohran Kwame Mamdani,62.0
40014,73,72,70,254052,Andrew M. Cuomo,58.333333333333336,254052,Andrew M. Cuomo,67.14285714285714
40015,125,125,117,254286,Zohran Kwame Mamdani,56.00000000000001,254286,Zohran Kwame Mamdani,70.08547008547008
40016,140,139,126,254052,Andrew M. Cuomo,46.043165467625904,254052,Andrew M. Cuomo,56.34920634920635
40017,94,92,88,254052,Andrew M. Cuomo,47.82608695652174,254052,Andrew M. Cuomo,50.0
40018,114,114,102,254286,Zohran Kwame Mamdani,50.0,254286,Zohran Kwame Mamdani,56.86274509803921
40019,167,159,149,254286,Zohran Kwame Mamdani,51.57232704402516,254286,Zohran Kwame Mamdani,59.73154362416108
40020,187,187,179,254286,Zohran Kwame Mamdani,42.24598930481284,254286,Zohran Kwame Mamdani,54.7486033519553
40021,146,145,140,254052,Andrew M. Cuomo,48.96551724137931,254052,Andrew M. Cuomo,55.714285714285715
40022,74,74,70,254286,Zohran Kwame Mamdani,44.5945945945946,254286,Zohran Kwame Mamdani,54.285714285714285
40023,221,218,203,254286,Zohran Kwame Mamdani,46.788990825688074,254286,Zohran Kwame Mamdani,55.66502463054187
40024,131,131,124,254286,Zohran Kwame Mamdani,58.778625954198475,254286,Zohran Kwame Mamdani,66.93548387096774
40025,93,92,84,254286,Zohran Kwame Mamdani,36.95652173913043,254286,Zohran Kwame Mamdani,58.333333333333336
40026,220,220,211,254052,Andrew M. Cuomo,50.90909090909091,254052,Andrew M. Cuomo,55.92417061611374
40027,318,315,298,254052,Andrew M. Cuomo,48.888888888888886,254052,Andrew M. Cuomo,57.04697986577181
40028,322,320,303,254052,Andrew M. Cuomo,51.87500000000001,254052,Andrew M. Cuomo,60.726072607260726
40029,206,205,193,254052,Andrew M. Cuomo,43.41463414634146,254286,Zohran Kwame Mamdani,50.77720207253886
40030,177,175,173,254286,Zohran Kwame Mamdani,46.85714285714286,254286,Zohran Kwame Mamdani,53.75722543352601
40031,129,129,122,254052,Andrew M. Cuomo,44.18604651162791,254052,Andrew M. Cuomo,50.81967213114754
40032,79,78,79,254286,Zohran Kwame Mamdani,46.15384615384615,254286,Zohran Kwame Mamdani,50.63291139240506
40033,100,100,91,254286,Zohran Kwame Mamdani,43.0,254286,Zohran Kwame Mamdani,56.043956043956044
40034,101,100,93,254286,Zohran Kwame Mamdani,38.0,254052,Andrew M. Cuomo,50.53763440860215
40035,52,52,52,254052,Andrew M. Cuomo,67.3076923076923,254052,Andrew M. Cuomo,75.0
40036,1,1,1,254286,Zohran Kwame Mamdani,100.0,254286,Zohran Kwame Mamdani,100.0
40037,158,157,149,254052,Andrew M. Cuomo,42.675159235668794,254052,Andrew M. Cuomo,50.33557046979866
40038,123,123,118,254286,Zohran Kwame Mamdani,43.90243902439025,254286,Zohran Kwame Mamdani,54.23728813559322
40039,60,60,58,254052,Andrew M. Cuomo,45.0,254286,Zohran Kwame Mamdani,51.724137931034484
40040,106,105,104,254052,Andrew M. Cuomo,48.57142857142857,254052,Andrew M. Cuomo,55.769230769230774
40041,158,157,150,254052,Andrew M. Cuomo,47.13375796178344,254052,Andrew M. Cuomo,52.0
40042,4,4,4,254052,Andrew M. Cuomo,50.0,254052,Andrew M. Cuomo,75.0
40043,181,178,170,254286,Zohran Kwame Mamdani,44.38202247191011,254286,Zohran Kwame Mamdani,51.17647058823529
40044,67,66,61,254286,Zohran Kwame Mamdani,46.96969696969697,254286,Zohran Kwame Mamdani,63.934426229508205
40045,133,132,129,254052,Andrew M. Cuomo,43.93939393939394,254286,Zohran Kwame Mamdani,51.162790697674424
40046,108,108,106,254052,Andrew M. Cuomo,49.074074074074076,254052,Andrew M. Cuomo,53.77358490566038
40047,134,134,127,254052,Andrew M. Cuomo,52.23880597014925,254052,Andrew M. Cuomo,60.629921259842526
41001,309,305,295,254052,Andrew M. Cuomo,68.1967213114754,254052,Andrew M. Cuomo,74.91525423728814
41002,260,258,246,254052,Andrew M. Cuomo,55.81395348837209,254052,Andrew M. Cuomo,61.78861788617886
41003,184,184,180,254052,Andrew M. Cuomo,70.1086956521739,254052,Andrew M. Cuomo,75.55555555555556
41004,421,419,403,254052,Andrew M. Cuomo,52.02863961813843,254052,Andrew M. Cuomo,57.07196029776674
41005,221,216,210,254052,Andrew M. Cuomo,44.44444444444444,254052,Andrew M. Cuomo,52.38095238095239
41006,253,252,248,254052,Andrew M. Cuomo,47.22222222222222,254052,Andrew M. Cuomo,53.2258064516129
41007,296,295,275,254052,Andrew M. Cuomo,52.88135593220339,254052,Andrew M. Cuomo,61.09090909090909
41008,247,247,234,254052,Andrew M. Cuomo,54.25101214574899,254052,Andrew M. Cuomo,61.111111111111114
41009,305,303,292,254052,Andrew M. Cuomo,63.366336633663366,254052,Andrew M. Cuomo,71.57534246575342
41010,222,222,212,254052,Andrew M. Cuomo,61.261261261261254,254052,Andrew M. Cuomo,67.45283018867924
41011,349,346,334,254052,Andrew M. Cuomo,57.51445086705203,254052,Andrew M. Cuomo,65.86826347305389
41012,199,196,193,254052,Andrew M. Cuomo,66.3265306122449,254052,Andrew M. Cuomo,74.61139896373057
41013,167,164,161,254052,Andrew M. Cuomo,57.92682926829268,254052,Andrew M. Cuomo,63.35403726708074
41014,394,392,392,254052,Andrew M. Cuomo,92.09183673469387,254052,Andrew M. Cuomo,93.62244897959184
41015,121,119,118,254052,Andrew M. Cuomo,78.15126050420169,254052,Andrew M. Cuomo,78.8135593220339
41016,153,150,143,254052,Andrew M. Cuomo,60.66666666666667,254052,Andrew M. Cuomo,67.83216783216784
41017,219,216,215,254052,Andrew M. Cuomo,48.61111111111111,254052,Andrew M. Cuomo,51.627906976744185
41018,220,218,213,254052,Andrew M. Cuomo,64.22018348623854,254052,Andrew M. Cuomo,69.01408450704226
41019,253,251,237,254052,Andrew M. Cuomo,50.59760956175299,254052,Andrew M. Cuomo,60.337552742616026
41020,271,270,268,254052,Andrew M. Cuomo,85.55555555555556,254052,Andrew M. Cuomo,88.80597014925374
41021,160,160,151,254052,Andrew M. Cuomo,56.25,254052,Andrew M. Cuomo,66.22516556291392
41022,148,147,142,254052,Andrew M. Cuomo,51.70068027210885,254052,Andrew M. Cuomo,58.45070422535211
41023,305,304,295,254052,Andrew M. Cuomo,78.94736842105263,254052,Andrew M. Cuomo,84.06779661016948
41024,258,257,243,254052,Andrew M. Cuomo,64.2023346303502,254052,Andrew M. Cuomo,69.1358024691358
41025,280,279,269,254052,Andrew M. Cuomo,63.08243727598566,254052,Andrew M. Cuomo,68.40148698884758
41026,266,264,256,254052,Andrew M. Cuomo,57.1969696969697,254052,Andrew M. Cuomo,62.109375
41027,247,247,235,254052,Andrew M. Cuomo,52.63157894736842,254052,Andrew M. Cuomo,59.148936170212764
41028,190,190,184,254052,Andrew M. Cuomo,71.05263157894737,254052,Andrew M. Cuomo,79.34782608695652
41029,244,244,241,254052,Andrew M. Cuomo,88.9344262295082,254052,Andrew M. Cuomo,91.28630705394191
41030,279,279,277,254052,Andrew M. Cuomo,88.88888888888889,254052,Andrew M. Cuomo,92.7797833935018
41031,135,135,125,254052,Andrew M. Cuomo,77.77777777777779,254052,Andrew M. Cuomo,86.4
41032,279,277,272,254052,Andrew M. Cuomo,67.87003610108303,254052,Andrew M. Cuomo,73.52941176470588
41033,355,355,345,254052,Andrew M. Cuomo,78.30985915492957,254052,Andrew M. Cuomo,84.34782608695653
41034,321,320,309,254052,Andrew M. Cuomo,62.5,254052,Andrew M. Cuomo,70.22653721682848
41035,312,312,305,254052,Andrew M. Cuomo,80.12820512820514,254052,Andrew M. Cuomo,84.26229508196721
41036,146,145,142,254052,Andrew M. Cuomo,76.55172413793103,254052,Andrew M. Cuomo,82.3943661971831
41037,113,112,106,254052,Andrew M. Cuomo,50.0,254052,Andrew M. Cuomo,62.264150943396224
41038,54,54,50,254286,Zohran Kwame Mamdani,46.2962962962963,254286,Zohran Kwame Mamdani,52.0
41039,77,76,71,254052,Andrew M. Cuomo,63.1578947368421,254052,Andrew M. Cuomo,76.05633802816901
41040,194,192,187,254052,Andrew M. Cuomo,60.9375,254052,Andrew M. Cuomo,68.44919786096256
41041,271,270,268,254052,Andrew M. Cuomo,82.96296296296296,254052,Andrew M. Cuomo,87.68656716417911
41042,163,163,152,254052,Andrew M. Cuomo,48.466257668711656,254052,Andrew M. Cuomo,57.23684210526315
41043,163,163,145,254052,Andrew M. Cuomo,46.62576687116564,254052,Andrew M. Cuomo,59.310344827586206
41044,135,135,127,254052,Andrew M. Cuomo,42.22222222222222,254052,Andrew M. Cuomo,51.181102362204726
41045,178,178,167,254052,Andrew M. Cuomo,51.68539325842697,254052,Andrew M. Cuomo,67.06586826347305
41046,101,99,87,254052,Andrew M. Cuomo,39.39393939393939,254052,Andrew M. Cuomo,56.32183908045977
41047,176,176,137,254286,Zohran Kwame Mamdani,36.93181818181818,254286,Zohran Kwame Mamdani,53.284671532846716
41048,201,197,178,254052,Andrew M. Cuomo,48.223350253807105,254052,Andrew M. Cuomo,59.55056179775281
41049,161,160,139,254052,Andrew M. Cuomo,62.5,254052,Andrew M. Cuomo,76.97841726618705
41050,124,122,115,254052,Andrew M. Cuomo,59.01639344262295,254052,Andrew M. Cuomo,64.34782608695652
41051,85,84,83,254052,Andrew M. Cuomo,54.761904761904766,254052,Andrew M. Cuomo,63.85542168674698
41052,266,264,234,254052,Andrew M. Cuomo,46.96969696969697,254052,Andrew M. Cuomo,64.95726495726495
41053,82,82,75,254286,Zohran Kwame Mamdani,48.78048780487805,254286,Zohran Kwame Mamdani,57.333333333333336
41054,210,207,205,254052,Andrew M. Cuomo,84.54106280193237,254052,Andrew M. Cuomo,88.78048780487805
41055,138,138,134,254052,Andrew M. Cuomo,53.62318840579711,254052,Andrew M. Cuomo,59.70149253731343
41056,173,172,162,254286,Zohran Kwame Mamdani,47.674418604651166,254286,Zohran Kwame Mamdani,53.70370370370371
41057,110,110,108,254286,Zohran Kwame Mamdani,48.18181818181818,254052,Andrew M. Cuomo,50.92592592592593
41058,183,182,167,254052,Andrew M. Cuomo,52.74725274725275,254052,Andrew M. Cuomo,61.67664670658682
41059,52,52,48,254052,Andrew M. Cuomo,63.46153846153846,254052,Andrew M. Cuomo,68.75
41060,83,83,80,254052,Andrew M. Cuomo,60.24096385542169,254052,Andrew M. Cuomo,76.25
41061,152,150,145,254052,Andrew M. Cuomo,49.333333333333336,254052,Andrew M. Cuomo,64.13793103448275
41062,115,113,110,254052,Andrew M. Cuomo,81.41592920353983,254052,Andrew M. Cuomo,88.18181818181819
41063,122,121,115,254052,Andrew M. Cuomo,42.97520661157025,254052,Andrew M. Cuomo,55.65217391304348
41064,157,156,155,254052,Andrew M. Cuomo,47.43589743589743,254052,Andrew M. Cuomo,56.774193548387096
41065,82,82,79,254052,Andrew M. Cuomo,53.65853658536586,254052,Andrew M. Cuomo,62.0253164556962
41066,71,71,68,254052,Andrew M. Cuomo,57.74647887323944,254052,Andrew M. Cuomo,66.17647058823529
41067,88,86,83,254052,Andrew M. Cuomo,47.674418604651166,254052,Andrew M. Cuomo,53.01204819277109
41068,47,46,42,254052,Andrew M. Cuomo,56.52173913043478,254052,Andrew M. Cuomo,66.66666666666666
41069,49,49,46,254052,Andrew M. Cuomo,65.3061224489796,254052,Andrew M. Cuomo,76.08695652173914
42001,30,30,30,254286,Zohran Kwame Mamdani,76.66666666666667,254286,Zohran Kwame Mamdani,90.0
42002,369,369,359,254286,Zohran Kwame Mamdani,53.116531165311656,254286,Zohran Kwame Mamdani,70.75208913649024
42003,543,542,534,254286,Zohran Kwame Mamdani,64.76014760147602,254286,Zohran Kwame Mamdani,80.33707865168539
42004,473,471,452,254286,Zohran Kwame Mamdani,66.2420382165605,254286,Zohran Kwame Mamdani,77.43362831858407
42005,425,421,415,254286,Zohran Kwame Mamdani,64.13301662707839,254286,Zohran Kwame Mamdani,73.25301204819277
42006,526,523,509,254286,Zohran Kwame Mamdani,61.5678776290631,254286,Zohran Kwame Mamdani,75.049115913556
42007,492,485,476,254286,Zohran Kwame Mamdani,62.88659793814433,254286,Zohran Kwame Mamdani,70.37815126050421
42008,225,224,218,254286,Zohran Kwame Mamdani,55.80357142857143,254286,Zohran Kwame Mamdani,60.09174311926605
42009,370,369,359,254286,Zohran Kwame Mamdani,56.36856368563685,254286,Zohran Kwame Mamdani,62.116991643454035
42010,387,383,373,254052,Andrew M. Cuomo,53.26370757180157,254052,Andrew M. Cuomo,57.64075067024129
42011,464,463,449,254286,Zohran Kwame Mamdani,57.01943844492441,254286,Zohran Kwame Mamdani,70.8240534521158
42012,420,416,410,254286,Zohran Kwame Mamdani,54.32692307692307,254286,Zohran Kwame Mamdani,61.46341463414634
42013,474,471,459,254286,Zohran Kwame Mamdani,56.26326963906582,254286,Zohran Kwame Mamdani,64.70588235294117
42014,355,351,346,254286,Zohran Kwame Mamdani,51.566951566951566,254286,Zohran Kwame Mamdani,61.27167630057804
42015,411,409,395,254286,Zohran Kwame Mamdani,52.81173594132029,254286,Zohran Kwame Mamdani,59.74683544303797
42016,319,317,310,254286,Zohran Kwame Mamdani,50.1577287066246,254286,Zohran Kwame Mamdani,59.03225806451613
42017,312,309,301,254286,Zohran Kwame Mamdani,49.19093851132686,254286,Zohran Kwame Mamdani,56.14617940199336
42018,270,269,264,254286,Zohran Kwame Mamdani,52.41635687732342,254286,Zohran Kwame Mamdani,60.984848484848484
42019,450,445,437,254286,Zohran Kwame Mamdani,55.50561797752809,254286,Zohran Kwame Mamdani,72.76887871853546
42020,374,373,368,254286,Zohran Kwame Mamdani,49.865951742627345,254286,Zohran Kwame Mamdani,60.597826086956516
42021,383,380,368,254286,Zohran Kwame Mamdani,52.89473684210526,254286,Zohran Kwame Mamdani,62.22826086956522
42022,484,482,463,254286,Zohran Kwame Mamdani,61.41078838174274,254286,Zohran Kwame Mamdani,76.24190064794817
42023,442,438,412,254286,Zohran Kwame Mamdani,43.60730593607306,254286,Zohran Kwame Mamdani,56.067961165048544
42024,388,386,368,254286,Zohran Kwame Mamdani,49.740932642487046,254286,Zohran Kwame Mamdani,62.77173913043478
42025,358,353,348,254286,Zohran Kwame Mamdani,53.25779036827195,254286,Zohran Kwame Mamdani,59.48275862068966
42026,488,487,460,254286,Zohran Kwame Mamdani,45.37987679671458,254286,Zohran Kwame Mamdani,70.21739130434783
42027,140,140,128,254286,Zohran Kwame Mamdani,44.285714285714285,254286,Zohran Kwame Mamdani,69.53125
42028,528,524,506,254286,Zohran Kwame Mamdani,53.62595419847328,254286,Zohran Kwame Mamdani,70.7509881422925
42029,340,337,330,254286,Zohran Kwame Mamdani,56.083086053412465,254286,Zohran Kwame Mamdani,60.60606060606061
42030,238,231,231,254286,Zohran Kwame Mamdani,47.61904761904761,254286,Zohran Kwame Mamdani,56.709956709956714
42031,224,218,215,254052,Andrew M. Cuomo,53.21100917431193,254052,Andrew M. Cuomo,56.27906976744186
42032,279,278,267,254052,Andrew M. Cuomo,47.122302158273385,254052,Andrew M. Cuomo,52.43445692883895
42033,266,263,255,254052,Andrew M. Cuomo,49.80988593155893,254052,Andrew M. Cuomo,54.509803921568626
42034,180,179,172,254052,Andrew M. Cuomo,49.72067039106145,254052,Andrew M. Cuomo,54.06976744186046
42035,243,241,231,254052,Andrew M. Cuomo,51.037344398340245,254052,Andrew M. Cuomo,58.44155844155844
42036,321,318,309,254286,Zohran Kwame Mamdani,44.65408805031446,254286,Zohran Kwame Mamdani,54.36893203883495
42037,319,316,307,254052,Andrew M. Cuomo,50.63291139240506,254052,Andrew M. Cuomo,56.02605863192183
42038,316,313,309,254052,Andrew M. Cuomo,50.159744408945684,254052,Andrew M. Cuomo,55.016181229773466
42039,290,286,279,254052,Andrew M. Cuomo,56.29370629370629,254052,Andrew M. Cuomo,61.648745519713266
42040,237,233,228,254052,Andrew M. Cuomo,62.231759656652365,254052,Andrew M. Cuomo,65.35087719298247
42041,498,492,444,254286,Zohran Kwame Mamdani,34.959349593495936,254286,Zohran Kwame Mamdani,56.981981981981974
42042,322,321,301,254286,Zohran Kwame Mamdani,50.467289719626166,254286,Zohran Kwame Mamdani,70.43189368770764
42043,342,334,322,254052,Andrew M. Cuomo,46.706586826347305,254052,Andrew M. Cuomo,53.41614906832298
42044,192,187,182,254052,Andrew M. Cuomo,54.01069518716578,254052,Andrew M. Cuomo,57.692307692307686
42045,270,266,259,254286,Zohran Kwame Mamdani,49.24812030075188,254286,Zohran Kwame Mamdani,64.86486486486487
42046,233,228,227,254286,Zohran Kwame Mamdani,44.73684210526316,254286,Zohran Kwame Mamdani,53.30396475770925
42047,346,344,331,254052,Andrew M. Cuomo,46.80232558139535,254052,Andrew M. Cuomo,51.963746223564954
42048,322,320,313,254286,Zohran Kwame Mamdani,67.8125,254286,Zohran Kwame Mamdani,80.83067092651757
42049,471,470,462,254286,Zohran Kwame Mamdani,47.23404255319149,254286,Zohran Kwame Mamdani,59.95670995670995
42050,334,325,321,254052,Andrew M. Cuomo,48.61538461538461,254052,Andrew M. Cuomo,53.271028037383175
42051,211,208,205,254052,Andrew M. Cuomo,51.442307692307686,254052,Andrew M. Cuomo,57.073170731707314
42052,337,335,332,254052,Andrew M. Cuomo,84.4776119402985,254052,Andrew M. Cuomo,86.44578313253012
42053,382,376,375,254052,Andrew M. Cuomo,68.61702127659575,254052,Andrew M. Cuomo,72.0
42054,487,486,480,254052,Andrew M. Cuomo,97.32510288065843,254052,Andrew M. Cuomo,98.95833333333334
42055,285,282,279,254052,Andrew M. Cuomo,70.2127659574468,254052,Andrew M. Cuomo,76.70250896057348
42056,279,277,268,254052,Andrew M. Cuomo,63.1768953068592,254052,Andrew M. Cuomo,69.77611940298507
42057,460,458,452,254052,Andrew M. Cuomo,94.32314410480349,254052,Andrew M. Cuomo,97.12389380530973
42058,461,459,452,254052,Andrew M. Cuomo,88.23529411764706,254052,Andrew M. Cuomo,92.92035398230088
43001,544,542,532,254286,Zohran Kwame Mamdani,78.04428044280442,254286,Zohran Kwame Mamdani,87.59398496240601
43002,511,510,490,254286,Zohran Kwame Mamdani,67.64705882352942,254286,Zohran Kwame Mamdani,80.20408163265306
43003,511,507,491,254286,Zohran Kwame Mamdani,71.20315581854044,254286,Zohran Kwame Mamdani,83.91038696537679
43004,457,454,439,254286,Zohran Kwame Mamdani,56.82819383259912,254286,Zohran Kwame Mamdani,63.097949886104786
43005,367,365,355,254286,Zohran Kwame Mamdani,72.87671232876713,254286,Zohran Kwame Mamdani,83.66197183098592
43006,359,359,342,254286,Zohran Kwame Mamdani,55.71030640668524,254286,Zohran Kwame Mamdani,67.83625730994152
43007,295,294,284,254052,Andrew M. Cuomo,44.21768707482993,254286,Zohran Kwame Mamdani,51.40845070422535
43008,374,373,355,254286,Zohran Kwame Mamdani,61.66219839142091,254286,Zohran Kwame Mamdani,78.0281690140845
43009,203,202,192,254286,Zohran Kwame Mamdani,46.53465346534654,254286,Zohran Kwame Mamdani,58.854166666666664
43010,624,623,613,254286,Zohran Kwame Mamdani,77.20706260032102,254286,Zohran Kwame Mamdani,89.23327895595432
43011,451,448,429,254286,Zohran Kwame Mamdani,62.05357142857143,254286,Zohran Kwame Mamdani,82.05128205128204
43012,355,354,340,254286,Zohran Kwame Mamdani,49.717514124293785,254286,Zohran Kwame Mamdani,68.52941176470588
43013,435,429,421,254052,Andrew M. Cuomo,51.74825174825175,254052,Andrew M. Cuomo,56.76959619952494
43014,292,289,285,254286,Zohran Kwame Mamdani,59.86159169550172,254286,Zohran Kwame Mamdani,68.42105263157895
43015,316,316,304,254052,Andrew M. Cuomo,49.050632911392405,254052,Andrew M. Cuomo,53.94736842105263
43016,309,304,296,254286,Zohran Kwame Mamdani,55.5921052631579,254286,Zohran Kwame Mamdani,61.82432432432432
43017,272,271,256,254286,Zohran Kwame Mamdani,48.708487084870846,254286,Zohran Kwame Mamdani,56.640625
43018,474,471,460,254286,Zohran Kwame Mamdani,61.3588110403397,254286,Zohran Kwame Mamdani,71.52173913043478
43019,483,483,461,254286,Zohran Kwame Mamdani,44.927536231884055,254286,Zohran Kwame Mamdani,55.9652928416486
43020,461,459,440,254052,Andrew M. Cuomo,61.22004357298475,254052,Andrew M. Cuomo,67.72727272727272
43021,313,312,303,254052,Andrew M. Cuomo,79.48717948717949,254052,Andrew M. Cuomo,85.8085808580858
43022,398,396,387,254052,Andrew M. Cuomo,69.44444444444444,254052,Andrew M. Cuomo,76.74418604651163
43023,310,308,303,254052,Andrew M. Cuomo,50.0,254052,Andrew M. Cuomo,54.45544554455446
43024,237,236,233,254052,Andrew M. Cuomo,65.67796610169492,254052,Andrew M. Cuomo,69.09871244635193
43025,246,244,235,254052,Andrew M. Cuomo,68.85245901639344,254052,Andrew M. Cuomo,73.19148936170212
43026,226,224,224,254052,Andrew M. Cuomo,90.17857142857143,254052,Andrew M. Cuomo,91.96428571428571
43027,402,401,391,254052,Andrew M. Cuomo,65.33665835411472,254052,Andrew M. Cuomo,70.33248081841433
43028,259,258,258,254052,Andrew M. Cuomo,86.43410852713178,254052,Andrew M. Cuomo,89.53488372093024
43029,436,432,420,254052,Andrew M. Cuomo,43.75,254286,Zohran Kwame Mamdani,51.19047619047619
43030,519,518,506,254286,Zohran Kwame Mamdani,49.22779922779923,254286,Zohran Kwame Mamdani,57.70750988142292
43031,523,521,504,254286,Zohran Kwame Mamdani,55.85412667946257,254286,Zohran Kwame Mamdani,71.62698412698413
43032,386,385,370,254286,Zohran Kwame Mamdani,57.92207792207792,254286,Zohran Kwame Mamdani,75.13513513513513
43033,517,516,507,254286,Zohran Kwame Mamdani,61.82170542635659,254286,Zohran Kwame Mamdani,75.14792899408283
43034,436,436,431,254286,Zohran Kwame Mamdani,49.31192660550459,254286,Zohran Kwame Mamdani,57.076566125290014
43035,448,446,423,254286,Zohran Kwame Mamdani,43.27354260089686,254286,Zohran Kwame Mamdani,52.95508274231678
43036,457,457,437,254286,Zohran Kwame Mamdani,62.36323851203501,254286,Zohran Kwame Mamdani,75.97254004576659
43037,630,627,617,254286,Zohran Kwame Mamdani,66.50717703349282,254286,Zohran Kwame Mamdani,82.82009724473258
43038,541,540,514,254286,Zohran Kwame Mamdani,55.55555555555556,254286,Zohran Kwame Mamdani,78.21011673151752
43039,486,484,439,254286,Zohran Kwame Mamdani,40.082644628099175,254286,Zohran Kwame Mamdani,66.2870159453303
43040,454,454,438,254286,Zohran Kwame Mamdani,58.81057268722467,254286,Zohran Kwame Mamdani,68.2648401826484
43041,450,448,438,254286,Zohran Kwame Mamdani,55.35714285714286,254286,Zohran Kwame Mamdani,65.06849315068493
43042,451,450,432,254286,Zohran Kwame Mamdani,64.22222222222223,254286,Zohran Kwame Mamdani,76.85185185185185
43043,399,398,372,254052,Andrew M. Cuomo,56.53266331658291,254052,Andrew M. Cuomo,63.17204301075269
43044,332,330,323,254052,Andrew M. Cuomo,69.0909090909091,254052,Andrew M. Cuomo,73.9938080495356
43045,305,303,291,254052,Andrew M. Cuomo,70.62706270627062,254052,Andrew M. Cuomo,76.6323024054983
43046,275,274,262,254052,Andrew M. Cuomo,69.34306569343066,254052,Andrew M. Cuomo,77.09923664122137
43047,315,312,301,254052,Andrew M. Cuomo,59.61538461538461,254052,Andrew M. Cuomo,70.43189368770764
43048,46,46,45,254052,Andrew M. Cuomo,67.3913043478261,254052,Andrew M. Cuomo,68.88888888888889
43049,189,187,178,254052,Andrew M. Cuomo,62.56684491978609,254052,Andrew M. Cuomo,73.03370786516854
43050,179,176,162,254052,Andrew M. Cuomo,50.0,254052,Andrew M. Cuomo,59.25925925925925
43051,193,192,185,254052,Andrew M. Cuomo,61.979166666666664,254052,Andrew M. Cuomo,68.64864864864865
43052,303,301,288,254052,Andrew M. Cuomo,57.475083056478404,254052,Andrew M. Cuomo,67.01388888888889
43053,521,520,507,254286,Zohran Kwame Mamdani,64.23076923076924,254286,Zohran Kwame Mamdani,77.90927021696253
43054,576,572,564,254286,Zohran Kwame Mamdani,67.13286713286713,254286,Zohran Kwame Mamdani,79.9645390070922
43055,378,377,360,254286,Zohran Kwame Mamdani,56.49867374005305,254286,Zohran Kwame Mamdani,71.66666666666667
43056,527,526,517,254286,Zohran Kwame Mamdani,62.16730038022814,254286,Zohran Kwame Mamdani,76.20889748549324
43057,592,591,579,254286,Zohran Kwame Mamdani,62.43654822335025,254286,Zohran Kwame Mamdani,75.12953367875647
43058,470,469,455,254286,Zohran Kwame Mamdani,61.833688699360344,254286,Zohran Kwame Mamdani,73.62637362637363
43059,544,541,533,254286,Zohran Kwame Mamdani,67.28280961182995,254286,Zohran Kwame Mamdani,77.4859287054409
43060,429,428,423,254286,Zohran Kwame Mamdani,64.7196261682243,254286,Zohran Kwame Mamdani,76.12293144208037
43061,411,410,394,254286,Zohran Kwame Mamdani,54.63414634146342,254286,Zohran Kwame Mamdani,70.81218274111674
