ed,candidacy_id,name,first_choice,final_round,is_major
37024,254130,Brad Lander,36,0,True
37024,257465,Adrienne E. Adams,11,0,True
37024,254365,Jessica Ramos,4,0,False
37024,258719,Paperboy Love Prince,2,0,False
37025,257441,Whitney R. Tilson,3,0,False
37025,254052,Andrew M. Cuomo,74,95,True
37025,254393,Scott M. Stringer,8,0,True
37025,254286,Zohran Kwame Mamdani,233,281,True
37025,254607,Michael Blake,3,0,False
37025,255950,Zellnor Myrie,1,0,False
37025,254130,Brad Lander,51,0,True
37025,257465,Adrienne E. Adams,12,0,True
37025,254365,Jessica Ramos,1,0,False
37026,257441,Whitney R. Tilson,4,0,False
37026,254052,Andrew M. Cuomo,73,79,True
37026,254393,Scott M. Stringer,1,0,True
37026,254286,Zohran Kwame Mamdani,218,262,True
37026,255950,Zellnor Myrie,4,0,False
37026,254130,Brad Lander,48,0,True
37026,257465,Adrienne E. Adams,6,0,True
37026,254365,Jessica Ramos,1,0,False
37027,257441,Whitney R. Tilson,4,0,False
37027,254052,Andrew M. Cuomo,99,119,True
37027,257465,Adrienne E. Adams,8,0,True
37027,254286,Zohran Kwame Mamdani,333,389,True
37027,255950,Zellnor Myrie,4,0,False
37027,254130,Brad Lander,64,0,True
37027,254393,Scott M. Stringer,9,0,True
37027,258719,Paperboy Love Prince,1,0,False
37028,257441,Whitney R. Tilson,5,0,False
37028,254052,Andrew M. Cuomo,99,119,True
37028,254393,Scott M. Stringer,7,0,True
37028,254286,Zohran Kwame Mamdani,329,384,True
37028,255950,Zellnor Myrie,4,0,False
37028,254607,Michael Blake,3,0,False
37028,254130,Brad Lander,65,0,True
37028,257465,Adrienne E. Adams,12,0,True
37028,254365,Jessica Ramos,3,0,False
37029,257441,Whitney R. Tilson,1,0,False
37029,254052,Andrew M. Cuomo,56,64,True
37029,257465,Adrienne E. Adams,7,0,True
37029,254286,Zohran Kwame Mamdani,241,288,True
37029,254130,Brad Lander,51,0,True
37029,254393,Scott M. Stringer,2,0,True
37029,258719,Paperboy Love Prince,2,0,False
37030,257441,Whitney R. Tilson,2,0,False
37030,254052,Andrew M. Cuomo,75,89,True
37030,254393,Scott M. Stringer,2,0,True
37030,254286,Zohran Kwame Mamdani,275,308,True
37030,255950,Zellnor Myrie,3,0,False
37030,254130,Brad Lander,45,0,True
37030,257465,Adrienne E. Adams,8,0,True
37030,254365,Jessica Ramos,2,0,False
37031,257441,Whitney R. Tilson,3,0,False
37031,254052,Andrew M. Cuomo,106,125,True
37031,254393,Scott M. Stringer,6,0,True
37031,254286,Zohran Kwame Mamdani,234,301,True
37031,255950,Zellnor Myrie,3,0,False
37031,254607,Michael Blake,2,0,False
37031,254130,Brad Lander,81,0,True
37031,257465,Adrienne E. Adams,7,0,True
37031,254365,Jessica Ramos,1,0,False
37031,258719,Paperboy Love Prince,1,0,False
37032,254052,Andrew M. Cuomo,26,31,True
37032,254393,Scott M. Stringer,1,0,True
37032,254286,Zohran Kwame Mamdani,122,137,True
37032,254130,Brad Lander,18,0,True
37032,257465,Adrienne E. Adams,3,0,True
37032,254365,Jessica Ramos,1,0,False
37033,257441,Whitney R. Tilson,1,0,False
37033,254052,Andrew M. Cuomo,51,64,True
37033,254393,Scott M. Stringer,3,0,True
37033,254286,Zohran Kwame Mamdani,177,209,True
37033,255950,Zellnor Myrie,3,0,False
37033,254130,Brad Lander,37,0,True
37033,257465,Adrienne E. Adams,9,0,True
37033,254365,Jessica Ramos,1,0,False
37034,254130,Brad Lander,0,0,True
37034,254052,Andrew M. Cuomo,1,1,True
37034,254393,Scott M. Stringer,0,0,True
37034,257465,Adrienne E. Adams,0,0,True
37034,254286,Zohran Kwame Mamdani,0,0,True
37034,254607,Michael Blake,1,0,False
37035,257441,Whitney R. Tilson,7,0,False
37035,254052,Andrew M. Cuomo,131,168,True
37035,254393,Scott M. Stringer,16,0,True
37035,254286,Zohran Kwame Mamdani,310,439,True
37035,255950,Zellnor Myrie,4,0,False
37035,254607,Michael Blake,1,0,False
37035,254130,Brad Lander,136,0,True
37035,257465,Adrienne E. Adams,31,0,True
37035,254365,Jessica Ramos,4,0,False
37035,258719,Paperboy Love Prince,2,0,False
37036,257441,Whitney R. Tilson,3,0,False
37036,254052,Andrew M. Cuomo,144,165,True
37036,258821,Selma K. Bartholomew,1,0,False
37036,254393,Scott M. Stringer,16,0,True
37036,254286,Zohran Kwame Mamdani,231,302,True
37036,255950,Zellnor Myrie,7,0,False
37036,254607,Michael Blake,2,0,False
37036,254130,Brad Lander,68,0,True
37036,257465,Adrienne E. Adams,18,0,True
37036,254365,Jessica Ramos,3,0,False
37037,254052,Andrew M. Cuomo,38,47,True
37037,257465,Adrienne E. Adams,4,0,True
37037,255950,Zellnor Myrie,3,0,False
37037,254286,Zohran Kwame Mamdani,130,157,True
37037,254130,Brad Lander,30,0,True
37037,254393,Scott M. Stringer,5,0,True
37039,257441,Whitney R. Tilson,1,0,False
37039,254052,Andrew M. Cuomo,66,70,True
37039,257465,Adrienne E. Adams,3,0,True
37039,254286,Zohran Kwame Mamdani,33,41,True
37039,254607,Michael Blake,1,0,False
37039,254130,Brad Lander,6,0,True
37039,254393,Scott M. Stringer,5,0,True
37039,258719,Paperboy Love Prince,1,0,False
37040,257441,Whitney R. Tilson,2,0,False
37040,254052,Andrew M. Cuomo,74,84,True
37040,258821,Selma K. Bartholomew,1,0,False
37040,254393,Scott M. Stringer,2,0,True
37040,254286,Zohran Kwame Mamdani,57,63,True
37040,254130,Brad Lander,11,0,True
37040,257465,Adrienne E. Adams,4,0,True
37040,254365,Jessica Ramos,1,0,False
37040,258719,Paperboy Love Prince,1,0,False
37041,254130,Brad Lander,0,0,True
37041,254052,Andrew M. Cuomo,2,2,True
37041,254393,Scott M. Stringer,0,0,True
37041,257465,Adrienne E. Adams,0,0,True
37041,254286,Zohran Kwame Mamdani,6,6,True
37042,257441,Whitney R. Tilson,5,0,False
37042,254052,Andrew M. Cuomo,48,64,True
37042,257465,Adrienne E. Adams,4,0,True
37042,254286,Zohran Kwame Mamdani,183,224,True
37042,255950,Zellnor Myrie,7,0,False
37042,254130,Brad Lander,45,0,True
37042,254393,Scott M. Stringer,5,0,True
37042,254365,Jessica Ramos,1,0,False
37043,257441,Whitney R. Tilson,1,0,False
37043,254052,Andrew M. Cuomo,52,57,True
37043,257465,Adrienne E. Adams,6,0,True
37043,254286,Zohran Kwame Mamdani,102,111,True
37043,254607,Michael Blake,2,0,False
37043,254130,Brad Lander,5,0,True
37043,254393,Scott M. Stringer,2,0,True
37044,254052,Andrew M. Cuomo,36,44,True
37044,254393,Scott M. Stringer,0,0,True
37044,254286,Zohran Kwame Mamdani,223,242,True
37044,254607,Michael Blake,1,0,False
37044,254130,Brad Lander,21,0,True
37044,257465,Adrienne E. Adams,6,0,True
37044,258719,Paperboy Love Prince,1,0,False
37045,257441,Whitney R. Tilson,2,0,False
37045,254052,Andrew M. Cuomo,19,24,True
37045,257465,Adrienne E. Adams,5,0,True
37045,254286,Zohran Kwame Mamdani,60,70,True
37045,254130,Brad Lander,7,0,True
37045,254393,Scott M. Stringer,2,0,True
37045,258719,Paperboy Love Prince,1,0,False
37046,254052,Andrew M. Cuomo,14,16,True
37046,254393,Scott M. Stringer,0,0,True
37046,254286,Zohran Kwame Mamdani,16,16,True
37046,254130,Brad Lander,0,0,True
37046,257465,Adrienne E. Adams,2,0,True
37047,257441,Whitney R. Tilson,1,0,False
37047,254052,Andrew M. Cuomo,80,85,True
37047,257465,Adrienne E. Adams,3,0,True
37047,254286,Zohran Kwame Mamdani,101,110,True
37047,254607,Michael Blake,1,0,False
37047,254130,Brad Lander,6,0,True
37047,254393,Scott M. Stringer,8,0,True
37047,254365,Jessica Ramos,1,0,False
37047,258719,Paperboy Love Prince,1,0,False
37048,257441,Whitney R. Tilson,3,0,False
37048,254052,Andrew M. Cuomo,60,65,True
37048,257465,Adrienne E. Adams,2,0,True
37048,254286,Zohran Kwame Mamdani,93,98,True
37048,254130,Brad Lander,3,0,True
37048,254393,Scott M. Stringer,1,0,True
37048,254365,Jessica Ramos,2,0,False
37049,257441,Whitney R. Tilson,1,0,False
37049,254052,Andrew M. Cuomo,59,63,True
37049,254393,Scott M. Stringer,4,0,True
37049,254286,Zohran Kwame Mamdani,75,85,True
37049,254607,Michael Blake,1,0,False
37049,254130,Brad Lander,7,0,True
37049,257465,Adrienne E. Adams,2,0,True
37050,254052,Andrew M. Cuomo,63,67,True
37050,257465,Adrienne E. Adams,5,0,True
37050,254286,Zohran Kwame Mamdani,90,98,True
37050,255950,Zellnor Myrie,2,0,False
37050,254130,Brad Lander,9,0,True
37050,254393,Scott M. Stringer,2,0,True
37050,254365,Jessica Ramos,2,0,False
37051,257441,Whitney R. Tilson,10,0,False
37051,254052,Andrew M. Cuomo,71,84,True
37051,257465,Adrienne E. Adams,4,0,True
37051,254286,Zohran Kwame Mamdani,79,85,True
37051,255950,Zellnor Myrie,2,0,False
37051,254130,Brad Lander,11,0,True
37051,254393,Scott M. Stringer,4,0,True
37051,254365,Jessica Ramos,3,0,False
37052,257441,Whitney R. Tilson,3,0,False
37052,254052,Andrew M. Cuomo,42,47,True
37052,257465,Adrienne E. Adams,4,0,True
37052,254286,Zohran Kwame Mamdani,263,293,True
37052,254607,Michael Blake,2,0,False
37052,255950,Zellnor Myrie,2,0,False
37052,254130,Brad Lander,26,0,True
37052,254393,Scott M. Stringer,5,0,True
37052,254365,Jessica Ramos,1,0,False
37052,258719,Paperboy Love Prince,1,0,False
37053,257441,Whitney R. Tilson,3,0,False
37053,254052,Andrew M. Cuomo,41,45,True
37053,254393,Scott M. Stringer,1,0,True
37053,254286,Zohran Kwame Mamdani,263,286,True
37053,254607,Michael Blake,2,0,False
37053,255950,Zellnor Myrie,2,0,False
37053,254130,Brad Lander,15,0,True
37053,257465,Adrienne E. Adams,9,0,True
37053,254365,Jessica Ramos,1,0,False
37053,258719,Paperboy Love Prince,3,0,False
37054,257441,Whitney R. Tilson,1,0,False
37054,254052,Andrew M. Cuomo,33,38,True
37054,257465,Adrienne E. Adams,1,0,True
37054,254286,Zohran Kwame Mamdani,306,327,True
37054,254130,Brad Lander,21,0,True
37054,254393,Scott M. Stringer,2,0,True
37054,254365,Jessica Ramos,1,0,False
37054,258719,Paperboy Love Prince,1,0,False
37055,254052,Andrew M. Cuomo,36,40,True
37055,254393,Scott M. Stringer,1,0,True
37055,254286,Zohran Kwame Mamdani,253,280,True
37055,255950,Zellnor Myrie,1,0,False
37055,254607,Michael Blake,1,0,False
37055,254130,Brad Lander,24,0,True
37055,257465,Adrienne E. Adams,7,0,True
37055,258719,Paperboy Love Prince,1,0,False
37056,254052,Andrew M. Cuomo,45,52,True
37056,257465,Adrienne E. Adams,6,0,True
37056,254286,Zohran Kwame Mamdani,206,230,True
37056,255950,Zellnor Myrie,1,0,False
37056,254130,Brad Lander,20,0,True
37056,254393,Scott M. Stringer,6,0,True
37056,258719,Paperboy Love Prince,2,0,False
37057,254052,Andrew M. Cuomo,32,39,True
37057,258821,Selma K. Bartholomew,1,0,False
37057,254393,Scott M. Stringer,2,0,True
37057,254286,Zohran Kwame Mamdani,342,373,True
37057,254607,Michael Blake,2,0,False
37057,255950,Zellnor Myrie,1,0,False
37057,254130,Brad Lander,31,0,True
37057,257465,Adrienne E. Adams,4,0,True
37058,257441,Whitney R. Tilson,1,0,False
37058,254052,Andrew M. Cuomo,24,26,True
37058,258821,Selma K. Bartholomew,1,0,False
37058,257465,Adrienne E. Adams,0,0,True
37058,254286,Zohran Kwame Mamdani,136,143,True
37058,254130,Brad Lander,10,0,True
37058,254393,Scott M. Stringer,1,0,True
37059,254052,Andrew M. Cuomo,24,32,True
37059,258821,Selma K. Bartholomew,1,0,False
37059,254393,Scott M. Stringer,0,0,True
37059,254286,Zohran Kwame Mamdani,227,240,True
37059,255950,Zellnor Myrie,4,0,False
37059,254130,Brad Lander,16,0,True
37059,257465,Adrienne E. Adams,3,0,True
37059,258719,Paperboy Love Prince,1,0,False
37060,254052,Andrew M. Cuomo,20,24,True
37060,254393,Scott M. Stringer,0,0,True
37060,254286,Zohran Kwame Mamdani,162,172,True
37060,254130,Brad Lander,10,0,True
37060,257465,Adrienne E. Adams,4,0,True
37060,254365,Jessica Ramos,2,0,False
37061,254052,Andrew M. Cuomo,23,26,True
37061,254393,Scott M. Stringer,1,0,True
37061,254286,Zohran Kwame Mamdani,289,299,True
37061,254130,Brad Lander,8,0,True
37061,257465,Adrienne E. Adams,3,0,True
37062,254052,Andrew M. Cuomo,16,21,True
37062,257465,Adrienne E. Adams,0,0,True
37062,255950,Zellnor Myrie,1,0,False
37062,254286,Zohran Kwame Mamdani,135,141,True
37062,254607,Michael Blake,1,0,False
37062,254130,Brad Lander,8,0,True
37062,254393,Scott M. Stringer,1,0,True
37063,254052,Andrew M. Cuomo,49,50,True
37063,254393,Scott M. Stringer,0,0,True
37063,255950,Zellnor Myrie,1,0,False
37063,254286,Zohran Kwame Mamdani,328,344,True
37063,254130,Brad Lander,15,0,True
37063,257465,Adrienne E. Adams,7,0,True
37064,254052,Andrew M. Cuomo,54,56,True
37064,257465,Adrienne E. Adams,1,0,True
37064,254286,Zohran Kwame Mamdani,438,462,True
37064,254607,Michael Blake,2,0,False
37064,255950,Zellnor Myrie,1,0,False
37064,254130,Brad Lander,21,0,True
37064,254393,Scott M. Stringer,2,0,True
37064,258719,Paperboy Love Prince,2,0,False
37065,257441,Whitney R. Tilson,3,0,False
37065,254052,Andrew M. Cuomo,41,46,True
37065,254393,Scott M. Stringer,1,0,True
37065,254286,Zohran Kwame Mamdani,321,339,True
37065,254607,Michael Blake,1,0,False
37065,254130,Brad Lander,20,0,True
37065,257465,Adrienne E. Adams,2,0,True
37065,254365,Jessica Ramos,2,0,False
38001,254052,Andrew M. Cuomo,45,48,True
38001,254393,Scott M. Stringer,0,0,True
38001,255950,Zellnor Myrie,1,0,False
38001,254286,Zohran Kwame Mamdani,352,366,True
38001,254130,Brad Lander,12,0,True
38001,257465,Adrienne E. Adams,2,0,True
38001,254365,Jessica Ramos,2,0,False
38002,254052,Andrew M. Cuomo,46,46,True
38002,254393,Scott M. Stringer,0,0,True
38002,254286,Zohran Kwame Mamdani,478,499,True
38002,255950,Zellnor Myrie,1,0,False
38002,254607,Michael Blake,1,0,False
38002,254130,Brad Lander,16,0,True
38002,257465,Adrienne E. Adams,6,0,True
38002,254365,Jessica Ramos,2,0,False
38003,257441,Whitney R. Tilson,3,0,False
38003,254052,Andrew M. Cuomo,38,41,True
38003,257465,Adrienne E. Adams,1,0,True
38003,254286,Zohran Kwame Mamdani,405,424,True
38003,255950,Zellnor Myrie,2,0,False
38003,254607,Michael Blake,1,0,False
38003,254130,Brad Lander,19,0,True
38003,254393,Scott M. Stringer,3,0,True
38003,254365,Jessica Ramos,3,0,False
38004,257441,Whitney R. Tilson,1,0,False
38004,254052,Andrew M. Cuomo,43,44,True
38004,257465,Adrienne E. Adams,3,0,True
38004,254286,Zohran Kwame Mamdani,424,456,True
38004,254130,Brad Lander,30,0,True
38004,254393,Scott M. Stringer,3,0,True
38004,258719,Paperboy Love Prince,2,0,False
38005,254052,Andrew M. Cuomo,10,11,True
38005,258821,Selma K. Bartholomew,1,0,False
38005,254393,Scott M. Stringer,0,0,True
38005,254286,Zohran Kwame Mamdani,120,127,True
38005,254607,Michael Blake,1,0,False
38005,254130,Brad Lander,4,0,True
38005,257465,Adrienne E. Adams,2,0,True
38005,254365,Jessica Ramos,2,0,False
38006,254052,Andrew M. Cuomo,44,47,True
38006,254393,Scott M. Stringer,2,0,True
38006,254286,Zohran Kwame Mamdani,355,385,True
38006,254607,Michael Blake,2,0,False
38006,254130,Brad Lander,27,0,True
38006,257465,Adrienne E. Adams,5,0,True
38006,254365,Jessica Ramos,1,0,False
38006,258719,Paperboy Love Prince,1,0,False
38007,254052,Andrew M. Cuomo,37,39,True
38007,254393,Scott M. Stringer,1,0,True
38007,254286,Zohran Kwame Mamdani,198,212,True
38007,255950,Zellnor Myrie,1,0,False
38007,254130,Brad Lander,12,0,True
38007,257465,Adrienne E. Adams,2,0,True
38007,254365,Jessica Ramos,1,0,False
38007,258719,Paperboy Love Prince,3,0,False
38009,254052,Andrew M. Cuomo,76,83,True
38009,254393,Scott M. Stringer,4,0,True
38009,254286,Zohran Kwame Mamdani,113,130,True
38009,255950,Zellnor Myrie,2,0,False
38009,254130,Brad Lander,21,0,True
38009,257465,Adrienne E. Adams,7,0,True
38009,254365,Jessica Ramos,1,0,False
38009,258719,Paperboy Love Prince,1,0,False
38010,257441,Whitney R. Tilson,4,0,False
38010,254052,Andrew M. Cuomo,72,76,True
38010,254393,Scott M. Stringer,4,0,True
38010,254286,Zohran Kwame Mamdani,123,141,True
38010,255950,Zellnor Myrie,1,0,False
38010,254130,Brad Lander,12,0,True
38010,257465,Adrienne E. Adams,6,0,True
38010,254365,Jessica Ramos,1,0,False
38010,258719,Paperboy Love Prince,1,0,False
38011,257441,Whitney R. Tilson,2,0,False
38011,254052,Andrew M. Cuomo,65,69,True
38011,257465,Adrienne E. Adams,5,0,True
38011,254286,Zohran Kwame Mamdani,96,99,True
38011,254130,Brad Lander,3,0,True
38011,254393,Scott M. Stringer,3,0,True
38011,254365,Jessica Ramos,1,0,False
38012,257441,Whitney R. Tilson,2,0,False
38012,254052,Andrew M. Cuomo,55,58,True
38012,257465,Adrienne E. Adams,2,0,True
38012,254286,Zohran Kwame Mamdani,150,156,True
38012,254607,Michael Blake,1,0,False
38012,254130,Brad Lander,5,0,True
38012,254393,Scott M. Stringer,5,0,True
38012,254365,Jessica Ramos,2,0,False
38013,254052,Andrew M. Cuomo,25,25,True
38013,254393,Scott M. Stringer,0,0,True
38013,254286,Zohran Kwame Mamdani,38,42,True
38013,254130,Brad Lander,2,0,True
38013,257465,Adrienne E. Adams,1,0,True
38013,258719,Paperboy Love Prince,2,0,False
38014,257441,Whitney R. Tilson,1,0,False
38014,254052,Andrew M. Cuomo,83,88,True
38014,254393,Scott M. Stringer,1,0,True
38014,254286,Zohran Kwame Mamdani,96,108,True
38014,254130,Brad Lander,13,0,True
38014,257465,Adrienne E. Adams,5,0,True
38015,254052,Andrew M. Cuomo,69,75,True
38015,254393,Scott M. Stringer,7,0,True
38015,254286,Zohran Kwame Mamdani,108,121,True
38015,255950,Zellnor Myrie,3,0,False
38015,254607,Michael Blake,3,0,False
38015,254130,Brad Lander,7,0,True
38015,257465,Adrienne E. Adams,3,0,True
38016,254052,Andrew M. Cuomo,4,6,True
38016,257465,Adrienne E. Adams,0,0,True
38016,254286,Zohran Kwame Mamdani,17,17,True
38016,254130,Brad Lander,2,0,True
38016,254393,Scott M. Stringer,1,0,True
38016,258719,Paperboy Love Prince,1,0,False
38017,257441,Whitney R. Tilson,1,0,False
38017,254052,Andrew M. Cuomo,98,109,True
38017,257465,Adrienne E. Adams,7,0,True
38017,254286,Zohran Kwame Mamdani,87,103,True
38017,254607,Michael Blake,2,0,False
38017,255950,Zellnor Myrie,1,0,False
38017,254130,Brad Lander,21,0,True
38017,254393,Scott M. Stringer,8,0,True
38017,258719,Paperboy Love Prince,1,0,False
38018,254052,Andrew M. Cuomo,41,43,True
38018,254393,Scott M. Stringer,1,0,True
38018,254286,Zohran Kwame Mamdani,76,86,True
38018,254130,Brad Lander,6,0,True
38018,257465,Adrienne E. Adams,6,0,True
38018,254365,Jessica Ramos,1,0,False
38019,257441,Whitney R. Tilson,1,0,False
38019,254052,Andrew M. Cuomo,71,76,True
38019,257465,Adrienne E. Adams,5,0,True
38019,254286,Zohran Kwame Mamdani,85,94,True
38019,254607,Michael Blake,1,0,False
38019,254130,Brad Lander,7,0,True
38019,254393,Scott M. Stringer,5,0,True
38019,254365,Jessica Ramos,1,0,False
38020,257441,Whitney R. Tilson,1,0,False
38020,254052,Andrew M. Cuomo,86,89,True
38020,254393,Scott M. Stringer,3,0,True
38020,254286,Zohran Kwame Mamdani,126,144,True
38020,255950,Zellnor Myrie,3,0,False
38020,254607,Michael Blake,1,0,False
38020,254130,Brad Lander,15,0,True
38020,257465,Adrienne E. Adams,8,0,True
38021,257441,Whitney R. Tilson,2,0,False
38021,254052,Andrew M. Cuomo,68,70,True
38021,254393,Scott M. Stringer,1,0,True
38021,254286,Zohran Kwame Mamdani,89,102,True
38021,255950,Zellnor Myrie,2,0,False
38021,254607,Michael Blake,1,0,False
38021,254130,Brad Lander,11,0,True
38021,257465,Adrienne E. Adams,4,0,True
38021,254365,Jessica Ramos,3,0,False
38021,258719,Paperboy Love Prince,1,0,False
38022,257441,Whitney R. Tilson,3,0,False
38022,254052,Andrew M. Cuomo,22,29,True
38022,254393,Scott M. Stringer,2,0,True
38022,254286,Zohran Kwame Mamdani,49,54,True
38022,254130,Brad Lander,2,0,True
38022,257465,Adrienne E. Adams,8,0,True
38023,254052,Andrew M. Cuomo,81,96,True
38023,257465,Adrienne E. Adams,5,0,True
38023,254286,Zohran Kwame Mamdani,116,129,True
38023,254607,Michael Blake,1,0,False
38023,255950,Zellnor Myrie,1,0,False
38023,254130,Brad Lander,10,0,True
38023,254393,Scott M. Stringer,6,0,True
38023,258719,Paperboy Love Prince,1,0,False
38024,254052,Andrew M. Cuomo,62,68,True
38024,254393,Scott M. Stringer,0,0,True
38024,255950,Zellnor Myrie,3,0,False
38024,254286,Zohran Kwame Mamdani,87,94,True
38024,254130,Brad Lander,6,0,True
38024,257465,Adrienne E. Adams,6,0,True
38024,254365,Jessica Ramos,2,0,False
38025,254052,Andrew M. Cuomo,37,38,True
38025,254393,Scott M. Stringer,1,0,True
38025,254286,Zohran Kwame Mamdani,54,58,True
38025,254130,Brad Lander,1,0,True
38025,257465,Adrienne E. Adams,2,0,True
38025,254365,Jessica Ramos,1,0,False
38026,254052,Andrew M. Cuomo,64,67,True
38026,257465,Adrienne E. Adams,1,0,True
38026,254286,Zohran Kwame Mamdani,95,103,True
38026,254130,Brad Lander,8,0,True
38026,254393,Scott M. Stringer,3,0,True
38026,254365,Jessica Ramos,1,0,False
38027,257441,Whitney R. Tilson,1,0,False
38027,254052,Andrew M. Cuomo,34,36,True
38027,258821,Selma K. Bartholomew,1,0,False
38027,254393,Scott M. Stringer,0,0,True
38027,254286,Zohran Kwame Mamdani,44,48,True
38027,254130,Brad Lander,1,0,True
38027,257465,Adrienne E. Adams,2,0,True
38028,257441,Whitney R. Tilson,1,0,False
38028,254052,Andrew M. Cuomo,77,79,True
38028,258821,Selma K. Bartholomew,1,0,False
38028,254393,Scott M. Stringer,2,0,True
38028,254286,Zohran Kwame Mamdani,96,104,True
38028,255950,Zellnor Myrie,2,0,False
38028,254130,Brad Lander,4,0,True
38028,257465,Adrienne E. Adams,3,0,True
38028,258719,Paperboy Love Prince,1,0,False
38029,257441,Whitney R. Tilson,1,0,False
38029,254052,Andrew M. Cuomo,49,51,True
38029,254393,Scott M. Stringer,0,0,True
38029,254286,Zohran Kwame Mamdani,90,91,True
38029,254130,Brad Lander,2,0,True
38029,257465,Adrienne E. Adams,2,0,True
38029,254365,Jessica Ramos,3,0,False
38030,254052,Andrew M. Cuomo,44,47,True
38030,254393,Scott M. Stringer,3,0,True
38030,254286,Zohran Kwame Mamdani,55,61,True
38030,254607,Michael Blake,1,0,False
38030,254130,Brad Lander,5,0,True
38030,257465,Adrienne E. Adams,2,0,True
38030,254365,Jessica Ramos,1,0,False
38031,254052,Andrew M. Cuomo,60,66,True
38031,254393,Scott M. Stringer,4,0,True
38031,254286,Zohran Kwame Mamdani,65,71,True
38031,255950,Zellnor Myrie,1,0,False
38031,254130,Brad Lander,5,0,True
38031,257465,Adrienne E. Adams,3,0,True
38031,258719,Paperboy Love Prince,1,0,False
38032,257441,Whitney R. Tilson,1,0,False
38032,254052,Andrew M. Cuomo,84,88,True
38032,257465,Adrienne E. Adams,2,0,True
38032,254286,Zohran Kwame Mamdani,118,126,True
38032,254130,Brad Lander,11,0,True
38032,254393,Scott M. Stringer,7,0,True
38033,257441,Whitney R. Tilson,1,0,False
38033,254052,Andrew M. Cuomo,89,96,True
38033,258821,Selma K. Bartholomew,1,0,False
38033,254393,Scott M. Stringer,3,0,True
38033,254286,Zohran Kwame Mamdani,117,124,True
38033,255950,Zellnor Myrie,1,0,False
38033,254130,Brad Lander,3,0,True
38033,257465,Adrienne E. Adams,7,0,True
38033,254365,Jessica Ramos,2,0,False
38033,258719,Paperboy Love Prince,1,0,False
38034,254052,Andrew M. Cuomo,83,85,True
38034,258821,Selma K. Bartholomew,1,0,False
38034,257465,Adrienne E. Adams,5,0,True
38034,254286,Zohran Kwame Mamdani,89,93,True
38034,254130,Brad Lander,1,0,True
38034,254393,Scott M. Stringer,2,0,True
38034,254365,Jessica Ramos,2,0,False
38035,257441,Whitney R. Tilson,1,0,False
38035,254052,Andrew M. Cuomo,90,99,True
38035,257465,Adrienne E. Adams,6,0,True
38035,254286,Zohran Kwame Mamdani,94,98,True
38035,255950,Zellnor Myrie,1,0,False
38035,254130,Brad Lander,7,0,True
38035,254393,Scott M. Stringer,4,0,True
38036,254052,Andrew M. Cuomo,43,45,True
38036,254393,Scott M. Stringer,0,0,True
38036,255950,Zellnor Myrie,1,0,False
38036,254286,Zohran Kwame Mamdani,168,172,True
38036,254607,Michael Blake,1,0,False
38036,254130,Brad Lander,2,0,True
38036,257465,Adrienne E. Adams,3,0,True
38037,254052,Andrew M. Cuomo,55,62,True
38037,257465,Adrienne E. Adams,2,0,True
38037,254286,Zohran Kwame Mamdani,198,200,True
38037,254130,Brad Lander,3,0,True
38037,254393,Scott M. Stringer,3,0,True
38037,254365,Jessica Ramos,1,0,False
38038,257441,Whitney R. Tilson,1,0,False
38038,254052,Andrew M. Cuomo,37,38,True
38038,257465,Adrienne E. Adams,1,0,True
38038,254286,Zohran Kwame Mamdani,76,77,True
38038,254130,Brad Lander,1,0,True
38038,254393,Scott M. Stringer,1,0,True
38039,254052,Andrew M. Cuomo,39,41,True
38039,254393,Scott M. Stringer,0,0,True
38039,254286,Zohran Kwame Mamdani,84,89,True
38039,254607,Michael Blake,2,0,False
38039,254130,Brad Lander,5,0,True
38039,257465,Adrienne E. Adams,2,0,True
38040,254052,Andrew M. Cuomo,25,26,True
38040,254393,Scott M. Stringer,1,0,True
38040,254286,Zohran Kwame Mamdani,50,53,True
38040,254130,Brad Lander,1,0,True
38040,257465,Adrienne E. Adams,3,0,True
38041,254052,Andrew M. Cuomo,30,30,True
38041,257465,Adrienne E. Adams,2,0,True
38041,254286,Zohran Kwame Mamdani,56,61,True
38041,254130,Brad Lander,3,0,True
38041,254393,Scott M. Stringer,2,0,True
38042,257441,Whitney R. Tilson,1,0,False
38042,254052,Andrew M. Cuomo,14,17,True
38042,258821,Selma K. Bartholomew,1,0,False
38042,254393,Scott M. Stringer,1,0,True
38042,254286,Zohran Kwame Mamdani,100,108,True
38042,254130,Brad Lander,7,0,True
38042,257465,Adrienne E. Adams,3,0,True
38042,254365,Jessica Ramos,1,0,False
38044,257441,Whitney R. Tilson,1,0,False
38044,254052,Andrew M. Cuomo,18,22,True
38044,257465,Adrienne E. Adams,1,0,True
38044,254286,Zohran Kwame Mamdani,133,141,True
38044,254607,Michael Blake,1,0,False
38044,254130,Brad Lander,11,0,True
38044,254393,Scott M. Stringer,1,0,True
38044,258719,Paperboy Love Prince,1,0,False
38045,254052,Andrew M. Cuomo,47,47,True
38045,257465,Adrienne E. Adams,0,0,True
38045,254286,Zohran Kwame Mamdani,41,42,True
38045,254130,Brad Lander,1,0,True
38045,254393,Scott M. Stringer,0,0,True
38045,254365,Jessica Ramos,2,0,False
38046,257441,Whitney R. Tilson,2,0,False
38046,254052,Andrew M. Cuomo,76,80,True
38046,254393,Scott M. Stringer,1,0,True
