ed,candidacy_id,name,first_choice,final_round,is_major
23061,3,Eric L. Adams,125,125,True
23061,4,Fernando Mateo,1,1,False
23061,5,Quanda S. Francis,0,0,False
23061,6,Raja Michael Flores,0,0,False
23061,7,Skiboky Stora,0,0,False
23061,8,Stacey H. Prussman,2,2,False
23061,9,William A. Pepitone,8,8,True
23062,1,Catherine Rojas,3,3,True
23062,2,Curtis A. Sliwa,248,248,True
23062,3,Eric L. Adams,163,163,True
23062,4,Fernando Mateo,0,0,False
23062,5,Quanda S. Francis,0,0,False
23062,6,Raja Michael Flores,0,0,False
23062,7,Skiboky Stora,1,1,False
23062,8,Stacey H. Prussman,0,0,False
23062,9,William A. Pepitone,12,12,True
23063,1,Catherine Rojas,1,1,True
23063,2,Curtis A. Sliwa,167,167,True
23063,3,Eric L. Adams,135,135,True
23063,4,Fernando Mateo,2,2,False
23063,5,Quanda S. Francis,1,1,False
23063,6,Raja Michael Flores,0,0,False
23063,7,Skiboky Stora,0,0,False
23063,8,Stacey H. Prussman,0,0,False
23063,9,William A. Pepitone,8,8,True
23064,1,Catherine Rojas,3,3,True
23064,2,Curtis A. Sliwa,282,282,True
23064,3,Eric L. Adams,165,165,True
23064,4,Fernando Mateo,0,0,False
23064,5,Quanda S. Francis,0,0,False
23064,6,Raja Michael Flores,1,1,False
23064,7,Skiboky Stora,0,0,False
23064,8,Stacey H. Prussman,0,0,False
23064,9,William A. Pepitone,5,5,True
23065,1,Catherine Rojas,4,4,True
23065,2,Curtis A. Sliwa,183,183,True
23065,3,Eric L. Adams,132,132,True
23065,4,Fernando Mateo,0,0,False
23065,5,Quanda S. Francis,0,0,False
23065,6,Raja Michael Flores,0,0,False
23065,7,Skiboky Stora,0,0,False
23065,8,Stacey H. Prussman,1,1,False
23065,9,William A. Pepitone,13,13,True
23066,1,Catherine Rojas,1,1,True
23066,2,Curtis A. Sliwa,53,53,True
23066,3,Eric L. Adams,91,91,True
23066,4,Fernando Mateo,0,0,False
23066,5,Quanda S. Francis,1,1,False
23066,6,Raja Michael Flores,0,0,False
23066,7,Skiboky Stora,0,0,False
23066,8,Stacey H. Prussman,0,0,False
23066,9,William A. Pepitone,0,0,True
23067,1,Catherine Rojas,3,3,True
23067,2,Curtis A. Sliwa,21,21,True
23067,3,Eric L. Adams,100,100,True
23067,4,Fernando Mateo,0,0,False
23067,5,Quanda S. Francis,1,1,False
23067,6,Raja Michael Flores,0,0,False
23067,7,Skiboky Stora,0,0,False
23067,8,Stacey H. Prussman,0,0,False
23067,9,William A. Pepitone,0,0,True
23068,1,Catherine Rojas,1,1,True
23068,2,Curtis A. Sliwa,30,30,True
23068,3,Eric L. Adams,89,89,True
23068,4,Fernando Mateo,0,0,False
23068,5,Quanda S. Francis,0,0,False
23068,6,Raja Michael Flores,0,0,False
23068,7,Skiboky Stora,0,0,False
23068,8,Stacey H. Prussman,0,0,False
23068,9,William A. Pepitone,1,1,True
23069,1,Catherine Rojas,3,3,True
23069,2,Curtis A. Sliwa,63,63,True
23069,3,Eric L. Adams,73,73,True
23069,4,Fernando Mateo,0,0,False
23069,5,Quanda S. Francis,1,1,False
23069,6,Raja Michael Flores,0,0,False
23069,7,Skiboky Stora,0,0,False
23069,8,Stacey H. Prussman,0,0,False
23069,9,William A. Pepitone,2,2,True
23070,1,Catherine Rojas,0,0,True
23070,2,Curtis A. Sliwa,87,87,True
23070,3,Eric L. Adams,95,95,True
23070,4,Fernando Mateo,1,1,False
23070,5,Quanda S. Francis,1,1,False
23070,6,Raja Michael Flores,0,0,False
23070,7,Skiboky Stora,0,0,False
23070,8,Stacey H. Prussman,0,0,False
23070,9,William A. Pepitone,1,1,True
23072,1,Catherine Rojas,0,0,True
23072,2,Curtis A. Sliwa,0,0,True
23072,3,Eric L. Adams,0,0,True
23072,4,Fernando Mateo,0,0,False
23072,5,Quanda S. Francis,0,0,False
23072,6,Raja Michael Flores,0,0,False
23072,7,Skiboky Stora,0,0,False
23072,8,Stacey H. Prussman,0,0,False
23072,9,William A. Pepitone,0,0,True
23074,1,Catherine Rojas,0,0,True
23074,2,Curtis A. Sliwa,0,0,True
23074,3,Eric L. Adams,0,0,True
23074,4,Fernando Mateo,0,0,False
23074,5,Quanda S. Francis,0,0,False
