ed,candidacy_id,name,first_choice,final_round,is_major
62052,6,Joseph Hernandez,0,0,False
62052,7,Zohran Kwame Mamdani,97,97,True
62053,1,Andrew M. Cuomo,559,559,True
62053,2,Curtis A. Sliwa,214,214,True
62053,3,Eric L. Adams,1,1,False
62053,4,Irene Estrada,0,0,False
62053,5,Jim Walden,1,1,False
62053,6,Joseph Hernandez,0,0,False
62053,7,Zohran Kwame Mamdani,99,99,True
62054,1,Andrew M. Cuomo,539,539,True
62054,2,Curtis A. Sliwa,175,175,True
62054,3,Eric L. Adams,0,0,False
62054,4,Irene Estrada,0,0,False
62054,5,Jim Walden,0,0,False
62054,6,Joseph Hernandez,0,0,False
62054,7,Zohran Kwame Mamdani,106,106,True
62055,1,Andrew M. Cuomo,492,492,True
62055,2,Curtis A. Sliwa,191,191,True
62055,3,Eric L. Adams,0,0,False
62055,4,Irene Estrada,2,2,False
62055,5,Jim Walden,1,1,False
62055,6,Joseph Hernandez,0,0,False
62055,7,Zohran Kwame Mamdani,102,102,True
62056,1,Andrew M. Cuomo,417,417,True
62056,2,Curtis A. Sliwa,191,191,True
62056,3,Eric L. Adams,2,2,False
62056,4,Irene Estrada,2,2,False
62056,5,Jim Walden,0,0,False
62056,6,Joseph Hernandez,0,0,False
62056,7,Zohran Kwame Mamdani,161,161,True
62057,1,Andrew M. Cuomo,163,163,True
62057,2,Curtis A. Sliwa,100,100,True
62057,3,Eric L. Adams,1,1,False
62057,4,Irene Estrada,0,0,False
62057,5,Jim Walden,1,1,False
62057,6,Joseph Hernandez,0,0,False
62057,7,Zohran Kwame Mamdani,74,74,True
62058,1,Andrew M. Cuomo,253,253,True
62058,2,Curtis A. Sliwa,90,90,True
62058,3,Eric L. Adams,0,0,False
62058,4,Irene Estrada,0,0,False
62058,5,Jim Walden,0,0,False
62058,6,Joseph Hernandez,0,0,False
62058,7,Zohran Kwame Mamdani,74,74,True
62059,1,Andrew M. Cuomo,643,643,True
62059,2,Curtis A. Sliwa,156,156,True
62059,3,Eric L. Adams,1,1,False
62059,4,Irene Estrada,2,2,False
62059,5,Jim Walden,0,0,False
62059,6,Joseph Hernandez,0,0,False
62059,7,Zohran Kwame Mamdani,85,85,True
62060,1,Andrew M. Cuomo,562,562,True
62060,2,Curtis A. Sliwa,234,234,True
62060,3,Eric L. Adams,3,3,False
62060,4,Irene Estrada,1,1,False
62060,5,Jim Walden,1,1,False
62060,6,Joseph Hernandez,0,0,False
62060,7,Zohran Kwame Mamdani,95,95,True
62061,1,Andrew M. Cuomo,414,414,True
62061,2,Curtis A. Sliwa,164,164,True
62061,3,Eric L. Adams,0,0,False
62061,4,Irene Estrada,0,0,False
62061,5,Jim Walden,1,1,False
62061,6,Joseph Hernandez,0,0,False
62061,7,Zohran Kwame Mamdani,120,120,True
62062,1,Andrew M. Cuomo,492,492,True
62062,2,Curtis A. Sliwa,234,234,True
62062,3,Eric L. Adams,0,0,False
62062,4,Irene Estrada,1,1,False
62062,5,Jim Walden,0,0,False
62062,6,Joseph Hernandez,0,0,False
62062,7,Zohran Kwame Mamdani,69,69,True
63001,1,Andrew M. Cuomo,171,171,True
63001,2,Curtis A. Sliwa,45,45,True
63001,3,Eric L. Adams,9,9,False
63001,4,Irene Estrada,3,3,False
63001,5,Jim Walden,4,4,False
63001,6,Joseph Hernandez,1,1,False
63001,7,Zohran Kwame Mamdani,258,258,True
63002,1,Andrew M. Cuomo,175,175,True
63002,2,Curtis A. Sliwa,52,52,True
63002,3,Eric L. Adams,4,4,False
63002,4,Irene Estrada,1,1,False
63002,5,Jim Walden,0,0,False
63002,6,Joseph Hernandez,0,0,False
63002,7,Zohran Kwame Mamdani,258,258,True
63003,1,Andrew M. Cuomo,230,230,True
63003,2,Curtis A. Sliwa,78,78,True
63003,3,Eric L. Adams,3,3,False
63003,4,Irene Estrada,1,1,False
63003,5,Jim Walden,0,0,False
63003,6,Joseph Hernandez,1,1,False
63003,7,Zohran Kwame Mamdani,147,147,True
63004,1,Andrew M. Cuomo,260,260,True
63004,2,Curtis A. Sliwa,129,129,True
63004,3,Eric L. Adams,0,0,False
63004,4,Irene Estrada,0,0,False
63004,5,Jim Walden,0,0,False
63004,6,Joseph Hernandez,0,0,False
63004,7,Zohran Kwame Mamdani,242,242,True
63005,1,Andrew M. Cuomo,225,225,True
63005,2,Curtis A. Sliwa,84,84,True
63005,3,Eric L. Adams,1,1,False
63005,4,Irene Estrada,0,0,False
63005,5,Jim Walden,0,0,False
63005,6,Joseph Hernandez,1,1,False
63005,7,Zohran Kwame Mamdani,211,211,True
63006,1,Andrew M. Cuomo,341,341,True
63006,2,Curtis A. Sliwa,151,151,True
63006,3,Eric L. Adams,1,1,False
63006,4,Irene Estrada,0,0,False
63006,5,Jim Walden,1,1,False
63006,6,Joseph Hernandez,0,0,False
63006,7,Zohran Kwame Mamdani,238,238,True
63007,1,Andrew M. Cuomo,278,278,True
63007,2,Curtis A. Sliwa,100,100,True
63007,3,Eric L. Adams,1,1,False
63007,4,Irene Estrada,1,1,False
63007,5,Jim Walden,1,1,False
63007,6,Joseph Hernandez,0,0,False
63007,7,Zohran Kwame Mamdani,118,118,True
63008,1,Andrew M. Cuomo,116,116,True
63008,2,Curtis A. Sliwa,53,53,True
63008,3,Eric L. Adams,2,2,False
63008,4,Irene Estrada,0,0,False
63008,5,Jim Walden,0,0,False
63008,6,Joseph Hernandez,0,0,False
63008,7,Zohran Kwame Mamdani,77,77,True
63009,1,Andrew M. Cuomo,90,90,True
63009,2,Curtis A. Sliwa,30,30,True
63009,3,Eric L. Adams,1,1,False
63009,4,Irene Estrada,0,0,False
63009,5,Jim Walden,0,0,False
63009,6,Joseph Hernandez,1,1,False
63009,7,Zohran Kwame Mamdani,34,34,True
63010,1,Andrew M. Cuomo,261,261,True
63010,2,Curtis A. Sliwa,67,67,True
63010,3,Eric L. Adams,3,3,False
63010,4,Irene Estrada,1,1,False
63010,5,Jim Walden,1,1,False
63010,6,Joseph Hernandez,0,0,False
63010,7,Zohran Kwame Mamdani,252,252,True
63011,1,Andrew M. Cuomo,278,278,True
63011,2,Curtis A. Sliwa,116,116,True
63011,3,Eric L. Adams,3,3,False
63011,4,Irene Estrada,1,1,False
63011,5,Jim Walden,0,0,False
63011,6,Joseph Hernandez,0,0,False
63011,7,Zohran Kwame Mamdani,166,166,True
63012,1,Andrew M. Cuomo,275,275,True
63012,2,Curtis A. Sliwa,79,79,True
63012,3,Eric L. Adams,1,1,False
63012,4,Irene Estrada,1,1,False
63012,5,Jim Walden,1,1,False
63012,6,Joseph Hernandez,0,0,False
63012,7,Zohran Kwame Mamdani,185,185,True
63013,1,Andrew M. Cuomo,148,148,True
63013,2,Curtis A. Sliwa,22,22,True
63013,3,Eric L. Adams,2,2,False
63013,4,Irene Estrada,0,0,False
63013,5,Jim Walden,0,0,False
63013,6,Joseph Hernandez,0,0,False
63013,7,Zohran Kwame Mamdani,162,162,True
63014,1,Andrew M. Cuomo,379,379,True
63014,2,Curtis A. Sliwa,151,151,True
63014,3,Eric L. Adams,0,0,False
63014,4,Irene Estrada,1,1,False
63014,5,Jim Walden,0,0,False
63014,6,Joseph Hernandez,0,0,False
63014,7,Zohran Kwame Mamdani,201,201,True
63015,1,Andrew M. Cuomo,341,341,True
63015,2,Curtis A. Sliwa,102,102,True
63015,3,Eric L. Adams,2,2,False
63015,4,Irene Estrada,1,1,False
63015,5,Jim Walden,2,2,False
63015,6,Joseph Hernandez,0,0,False
63015,7,Zohran Kwame Mamdani,152,152,True
63016,1,Andrew M. Cuomo,333,333,True
63016,2,Curtis A. Sliwa,149,149,True
63016,3,Eric L. Adams,3,3,False
63016,4,Irene Estrada,0,0,False
63016,5,Jim Walden,0,0,False
63016,6,Joseph Hernandez,0,0,False
63016,7,Zohran Kwame Mamdani,265,265,True
63017,1,Andrew M. Cuomo,507,507,True
63017,2,Curtis A. Sliwa,194,194,True
63017,3,Eric L. Adams,3,3,False
63017,4,Irene Estrada,0,0,False
63017,5,Jim Walden,1,1,False
63017,6,Joseph Hernandez,0,0,False
63017,7,Zohran Kwame Mamdani,142,142,True
63018,1,Andrew M. Cuomo,516,516,True
63018,2,Curtis A. Sliwa,200,200,True
63018,3,Eric L. Adams,0,0,False
63018,4,Irene Estrada,0,0,False
63018,5,Jim Walden,1,1,False
63018,6,Joseph Hernandez,0,0,False
63018,7,Zohran Kwame Mamdani,162,162,True
63019,1,Andrew M. Cuomo,145,145,True
63019,2,Curtis A. Sliwa,65,65,True
63019,3,Eric L. Adams,0,0,False
63019,4,Irene Estrada,1,1,False
63019,5,Jim Walden,0,0,False
63019,6,Joseph Hernandez,0,0,False
63019,7,Zohran Kwame Mamdani,57,57,True
63020,1,Andrew M. Cuomo,244,244,True
63020,2,Curtis A. Sliwa,109,109,True
63020,3,Eric L. Adams,0,0,False
63020,4,Irene Estrada,0,0,False
63020,5,Jim Walden,1,1,False
63020,6,Joseph Hernandez,0,0,False
63020,7,Zohran Kwame Mamdani,130,130,True
63021,1,Andrew M. Cuomo,263,263,True
63021,2,Curtis A. Sliwa,94,94,True
63021,3,Eric L. Adams,2,2,False
63021,4,Irene Estrada,1,1,False
63021,5,Jim Walden,1,1,False
63021,6,Joseph Hernandez,0,0,False
63021,7,Zohran Kwame Mamdani,130,130,True
63022,1,Andrew M. Cuomo,57,57,True
63022,2,Curtis A. Sliwa,28,28,True
63022,3,Eric L. Adams,2,2,False
63022,4,Irene Estrada,1,1,False
63022,5,Jim Walden,0,0,False
63022,6,Joseph Hernandez,0,0,False
63022,7,Zohran Kwame Mamdani,91,91,True
63023,1,Andrew M. Cuomo,203,203,True
63023,2,Curtis A. Sliwa,68,68,True
63023,3,Eric L. Adams,1,1,False
63023,4,Irene Estrada,1,1,False
63023,5,Jim Walden,0,0,False
63023,6,Joseph Hernandez,0,0,False
63023,7,Zohran Kwame Mamdani,153,153,True
63024,1,Andrew M. Cuomo,414,414,True
63024,2,Curtis A. Sliwa,91,91,True
63024,3,Eric L. Adams,3,3,False
63024,4,Irene Estrada,1,1,False
63024,5,Jim Walden,2,2,False
63024,6,Joseph Hernandez,0,0,False
63024,7,Zohran Kwame Mamdani,268,268,True
63025,1,Andrew M. Cuomo,520,520,True
63025,2,Curtis A. Sliwa,32,32,True
63025,3,Eric L. Adams,4,4,False
63025,4,Irene Estrada,0,0,False
63025,5,Jim Walden,0,0,False
63025,6,Joseph Hernandez,0,0,False
63025,7,Zohran Kwame Mamdani,47,47,True
63026,1,Andrew M. Cuomo,480,480,True
63026,2,Curtis A. Sliwa,51,51,True
63026,3,Eric L. Adams,5,5,False
63026,4,Irene Estrada,1,1,False
63026,5,Jim Walden,0,0,False
63026,6,Joseph Hernandez,0,0,False
63026,7,Zohran Kwame Mamdani,105,105,True
63027,1,Andrew M. Cuomo,314,314,True
63027,2,Curtis A. Sliwa,120,120,True
63027,3,Eric L. Adams,2,2,False
63027,4,Irene Estrada,0,0,False
63027,5,Jim Walden,0,0,False
63027,6,Joseph Hernandez,1,1,False
63027,7,Zohran Kwame Mamdani,161,161,True
63028,1,Andrew M. Cuomo,479,479,True
63028,2,Curtis A. Sliwa,211,211,True
63028,3,Eric L. Adams,6,6,False
63028,4,Irene Estrada,4,4,False
63028,5,Jim Walden,0,0,False
63028,6,Joseph Hernandez,0,0,False
63028,7,Zohran Kwame Mamdani,208,208,True
63029,1,Andrew M. Cuomo,455,455,True
63029,2,Curtis A. Sliwa,202,202,True
63029,3,Eric L. Adams,0,0,False
63029,4,Irene Estrada,0,0,False
63029,5,Jim Walden,0,0,False
63029,6,Joseph Hernandez,1,1,False
63029,7,Zohran Kwame Mamdani,164,164,True
63030,1,Andrew M. Cuomo,442,442,True
63030,2,Curtis A. Sliwa,233,233,True
63030,3,Eric L. Adams,1,1,False
63030,4,Irene Estrada,0,0,False
63030,5,Jim Walden,2,2,False
63030,6,Joseph Hernandez,0,0,False
63030,7,Zohran Kwame Mamdani,156,156,True
63031,1,Andrew M. Cuomo,452,452,True
63031,2,Curtis A. Sliwa,214,214,True
63031,3,Eric L. Adams,0,0,False
63031,4,Irene Estrada,0,0,False
63031,5,Jim Walden,1,1,False
63031,6,Joseph Hernandez,0,0,False
63031,7,Zohran Kwame Mamdani,190,190,True
63032,1,Andrew M. Cuomo,510,510,True
63032,2,Curtis A. Sliwa,209,209,True
63032,3,Eric L. Adams,1,1,False
63032,4,Irene Estrada,2,2,False
63032,5,Jim Walden,2,2,False
63032,6,Joseph Hernandez,0,0,False
63032,7,Zohran Kwame Mamdani,161,161,True
63033,1,Andrew M. Cuomo,289,289,True
63033,2,Curtis A. Sliwa,126,126,True
63033,3,Eric L. Adams,0,0,False
63033,4,Irene Estrada,0,0,False
63033,5,Jim Walden,2,2,False
63033,6,Joseph Hernandez,1,1,False
63033,7,Zohran Kwame Mamdani,103,103,True
63034,1,Andrew M. Cuomo,458,458,True
63034,2,Curtis A. Sliwa,140,140,True
63034,3,Eric L. Adams,7,7,False
63034,4,Irene Estrada,0,0,False
63034,5,Jim Walden,0,0,False
63034,6,Joseph Hernandez,0,0,False
63034,7,Zohran Kwame Mamdani,183,183,True
63035,1,Andrew M. Cuomo,419,419,True
63035,2,Curtis A. Sliwa,150,150,True
63035,3,Eric L. Adams,5,5,False
63035,4,Irene Estrada,1,1,False
63035,5,Jim Walden,0,0,False
63035,6,Joseph Hernandez,1,1,False
63035,7,Zohran Kwame Mamdani,244,244,True
63036,1,Andrew M. Cuomo,183,183,True
63036,2,Curtis A. Sliwa,34,34,True
63036,3,Eric L. Adams,4,4,False
63036,4,Irene Estrada,0,0,False
63036,5,Jim Walden,1,1,False
63036,6,Joseph Hernandez,1,1,False
63036,7,Zohran Kwame Mamdani,291,291,True
63037,1,Andrew M. Cuomo,154,154,True
63037,2,Curtis A. Sliwa,39,39,True
63037,3,Eric L. Adams,3,3,False
63037,4,Irene Estrada,2,2,False
63037,5,Jim Walden,1,1,False
63037,6,Joseph Hernandez,1,1,False
63037,7,Zohran Kwame Mamdani,293,293,True
63038,1,Andrew M. Cuomo,93,93,True
63038,2,Curtis A. Sliwa,7,7,True
63038,3,Eric L. Adams,2,2,False
63038,4,Irene Estrada,0,0,False
63038,5,Jim Walden,0,0,False
63038,6,Joseph Hernandez,0,0,False
63038,7,Zohran Kwame Mamdani,130,130,True
63039,1,Andrew M. Cuomo,182,182,True
63039,2,Curtis A. Sliwa,42,42,True
63039,3,Eric L. Adams,2,2,False
63039,4,Irene Estrada,2,2,False
63039,5,Jim Walden,0,0,False
63039,6,Joseph Hernandez,0,0,False
63039,7,Zohran Kwame Mamdani,240,240,True
63040,1,Andrew M. Cuomo,130,130,True
63040,2,Curtis A. Sliwa,54,54,True
63040,3,Eric L. Adams,0,0,False
63040,4,Irene Estrada,0,0,False
63040,5,Jim Walden,2,2,False
63040,6,Joseph Hernandez,1,1,False
63040,7,Zohran Kwame Mamdani,383,383,True
63041,1,Andrew M. Cuomo,228,228,True
63041,2,Curtis A. Sliwa,75,75,True
63041,3,Eric L. Adams,3,3,False
63041,4,Irene Estrada,2,2,False
63041,5,Jim Walden,0,0,False
63041,6,Joseph Hernandez,0,0,False
63041,7,Zohran Kwame Mamdani,325,325,True
63042,1,Andrew M. Cuomo,282,282,True
63042,2,Curtis A. Sliwa,114,114,True
63042,3,Eric L. Adams,3,3,False
63042,4,Irene Estrada,0,0,False
63042,5,Jim Walden,0,0,False
63042,6,Joseph Hernandez,0,0,False
63042,7,Zohran Kwame Mamdani,181,181,True
63043,1,Andrew M. Cuomo,237,237,True
63043,2,Curtis A. Sliwa,95,95,True
63043,3,Eric L. Adams,0,0,False
63043,4,Irene Estrada,1,1,False
63043,5,Jim Walden,1,1,False
63043,6,Joseph Hernandez,0,0,False
63043,7,Zohran Kwame Mamdani,276,276,True
63044,1,Andrew M. Cuomo,437,437,True
63044,2,Curtis A. Sliwa,130,130,True
63044,3,Eric L. Adams,3,3,False
63044,4,Irene Estrada,3,3,False
63044,5,Jim Walden,0,0,False
63044,6,Joseph Hernandez,0,0,False
63044,7,Zohran Kwame Mamdani,154,154,True
63045,1,Andrew M. Cuomo,388,388,True
63045,2,Curtis A. Sliwa,123,123,True
63045,3,Eric L. Adams,1,1,False
63045,4,Irene Estrada,0,0,False
63045,5,Jim Walden,1,1,False
63045,6,Joseph Hernandez,0,0,False
63045,7,Zohran Kwame Mamdani,146,146,True
63046,1,Andrew M. Cuomo,374,374,True
63046,2,Curtis A. Sliwa,158,158,True
63046,3,Eric L. Adams,0,0,False
63046,4,Irene Estrada,0,0,False
63046,5,Jim Walden,1,1,False
63046,6,Joseph Hernandez,0,0,False
63046,7,Zohran Kwame Mamdani,149,149,True
63047,1,Andrew M. Cuomo,325,325,True
63047,2,Curtis A. Sliwa,104,104,True
63047,3,Eric L. Adams,2,2,False
63047,4,Irene Estrada,2,2,False
63047,5,Jim Walden,0,0,False
63047,6,Joseph Hernandez,0,0,False
63047,7,Zohran Kwame Mamdani,168,168,True
63048,1,Andrew M. Cuomo,248,248,True
63048,2,Curtis A. Sliwa,99,99,True
63048,3,Eric L. Adams,3,3,False
63048,4,Irene Estrada,0,0,False
63048,5,Jim Walden,0,0,False
63048,6,Joseph Hernandez,1,1,False
63048,7,Zohran Kwame Mamdani,158,158,True
63049,1,Andrew M. Cuomo,303,303,True
63049,2,Curtis A. Sliwa,91,91,True
63049,3,Eric L. Adams,0,0,False
63049,4,Irene Estrada,1,1,False
63049,5,Jim Walden,0,0,False
63049,6,Joseph Hernandez,0,0,False
63049,7,Zohran Kwame Mamdani,127,127,True
63050,1,Andrew M. Cuomo,22,22,True
63050,2,Curtis A. Sliwa,10,10,True
63050,3,Eric L. Adams,0,0,False
63050,4,Irene Estrada,0,0,False
63050,5,Jim Walden,0,0,False
63050,6,Joseph Hernandez,0,0,False
63050,7,Zohran Kwame Mamdani,6,6,True
63051,1,Andrew M. Cuomo,344,344,True
63051,2,Curtis A. Sliwa,196,196,True
63051,3,Eric L. Adams,0,0,False
63051,4,Irene Estrada,1,1,False
63051,5,Jim Walden,1,1,False
63051,6,Joseph Hernandez,0,0,False
63051,7,Zohran Kwame Mamdani,153,153,True
63052,1,Andrew M. Cuomo,440,440,True
63052,2,Curtis A. Sliwa,202,202,True
63052,3,Eric L. Adams,1,1,False
63052,4,Irene Estrada,0,0,False
63052,5,Jim Walden,0,0,False
63052,6,Joseph Hernandez,0,0,False
63052,7,Zohran Kwame Mamdani,186,186,True
63053,1,Andrew M. Cuomo,214,214,True
63053,2,Curtis A. Sliwa,93,93,True
63053,3,Eric L. Adams,2,2,False
63053,4,Irene Estrada,1,1,False
63053,5,Jim Walden,1,1,False
63053,6,Joseph Hernandez,0,0,False
63053,7,Zohran Kwame Mamdani,218,218,True
63054,1,Andrew M. Cuomo,369,369,True
63054,2,Curtis A. Sliwa,151,151,True
63054,3,Eric L. Adams,0,0,False
63054,4,Irene Estrada,2,2,False
63054,5,Jim Walden,0,0,False
63054,6,Joseph Hernandez,1,1,False
63054,7,Zohran Kwame Mamdani,160,160,True
63055,1,Andrew M. Cuomo,356,356,True
63055,2,Curtis A. Sliwa,135,135,True
63055,3,Eric L. Adams,1,1,False
63055,4,Irene Estrada,0,0,False
63055,5,Jim Walden,1,1,False
63055,6,Joseph Hernandez,0,0,False
63055,7,Zohran Kwame Mamdani,97,97,True
63056,1,Andrew M. Cuomo,359,359,True
63056,2,Curtis A. Sliwa,142,142,True
63056,3,Eric L. Adams,2,2,False
63056,4,Irene Estrada,1,1,False
63056,5,Jim Walden,1,1,False
63056,6,Joseph Hernandez,1,1,False
63056,7,Zohran Kwame Mamdani,152,152,True
63057,1,Andrew M. Cuomo,331,331,True
63057,2,Curtis A. Sliwa,135,135,True
63057,3,Eric L. Adams,1,1,False
63057,4,Irene Estrada,2,2,False
63057,5,Jim Walden,0,0,False
63057,6,Joseph Hernandez,0,0,False
63057,7,Zohran Kwame Mamdani,127,127,True
63058,1,Andrew M. Cuomo,289,289,True
63058,2,Curtis A. Sliwa,122,122,True
63058,3,Eric L. Adams,2,2,False
63058,4,Irene Estrada,0,0,False
63058,5,Jim Walden,0,0,False
63058,6,Joseph Hernandez,0,0,False
63058,7,Zohran Kwame Mamdani,131,131,True
63059,1,Andrew M. Cuomo,524,524,True
63059,2,Curtis A. Sliwa,95,95,True
63059,3,Eric L. Adams,1,1,False
63059,4,Irene Estrada,0,0,False
63059,5,Jim Walden,1,1,False
63059,6,Joseph Hernandez,0,0,False
63059,7,Zohran Kwame Mamdani,135,135,True
63060,1,Andrew M. Cuomo,785,785,True
63060,2,Curtis A. Sliwa,62,62,True
63060,3,Eric L. Adams,4,4,False
63060,4,Irene Estrada,0,0,False
63060,5,Jim Walden,0,0,False
63060,6,Joseph Hernandez,0,0,False
63060,7,Zohran Kwame Mamdani,87,87,True
63061,1,Andrew M. Cuomo,435,435,True
63061,2,Curtis A. Sliwa,161,161,True
63061,3,Eric L. Adams,2,2,False
63061,4,Irene Estrada,1,1,False
63061,5,Jim Walden,0,0,False
63061,6,Joseph Hernandez,1,1,False
63061,7,Zohran Kwame Mamdani,154,154,True
63062,1,Andrew M. Cuomo,289,289,True
63062,2,Curtis A. Sliwa,109,109,True
63062,3,Eric L. Adams,1,1,False
63062,4,Irene Estrada,2,2,False
63062,5,Jim Walden,0,0,False
63062,6,Joseph Hernandez,0,0,False
63062,7,Zohran Kwame Mamdani,103,103,True
63063,1,Andrew M. Cuomo,317,317,True
63063,2,Curtis A. Sliwa,98,98,True
63063,3,Eric L. Adams,1,1,False
63063,4,Irene Estrada,1,1,False
63063,5,Jim Walden,1,1,False
63063,6,Joseph Hernandez,0,0,False
63063,7,Zohran Kwame Mamdani,103,103,True
63064,1,Andrew M. Cuomo,313,313,True
63064,2,Curtis A. Sliwa,110,110,True
63064,3,Eric L. Adams,1,1,False
63064,4,Irene Estrada,1,1,False
63064,5,Jim Walden,1,1,False
63064,6,Joseph Hernandez,0,0,False
63064,7,Zohran Kwame Mamdani,110,110,True
63065,1,Andrew M. Cuomo,268,268,True
63065,2,Curtis A. Sliwa,82,82,True
63065,3,Eric L. Adams,0,0,False
63065,4,Irene Estrada,0,0,False
63065,5,Jim Walden,1,1,False
63065,6,Joseph Hernandez,0,0,False
63065,7,Zohran Kwame Mamdani,42,42,True
63066,1,Andrew M. Cuomo,237,237,True
63066,2,Curtis A. Sliwa,96,96,True
63066,3,Eric L. Adams,0,0,False
63066,4,Irene Estrada,2,2,False
63066,5,Jim Walden,0,0,False
63066,6,Joseph Hernandez,1,1,False
63066,7,Zohran Kwame Mamdani,99,99,True
63067,1,Andrew M. Cuomo,220,220,True
63067,2,Curtis A. Sliwa,92,92,True
63067,3,Eric L. Adams,0,0,False
63067,4,Irene Estrada,2,2,False
63067,5,Jim Walden,0,0,False
63067,6,Joseph Hernandez,1,1,False
63067,7,Zohran Kwame Mamdani,162,162,True
63068,1,Andrew M. Cuomo,221,221,True
63068,2,Curtis A. Sliwa,125,125,True
63068,3,Eric L. Adams,0,0,False
63068,4,Irene Estrada,0,0,False
63068,5,Jim Walden,0,0,False
63068,6,Joseph Hernandez,0,0,False
63068,7,Zohran Kwame Mamdani,88,88,True
63069,1,Andrew M. Cuomo,449,449,True
63069,2,Curtis A. Sliwa,153,153,True
63069,3,Eric L. Adams,1,1,False
63069,4,Irene Estrada,0,0,False
63069,5,Jim Walden,2,2,False
63069,6,Joseph Hernandez,0,0,False
63069,7,Zohran Kwame Mamdani,248,248,True
64001,1,Andrew M. Cuomo,521,521,True
64001,2,Curtis A. Sliwa,229,229,True
64001,3,Eric L. Adams,0,0,False
64001,4,Irene Estrada,1,1,False
64001,5,Jim Walden,0,0,False
64001,6,Joseph Hernandez,0,0,False
64001,7,Zohran Kwame Mamdani,106,106,True
64002,1,Andrew M. Cuomo,563,563,True
64002,2,Curtis A. Sliwa,250,250,True
64002,3,Eric L. Adams,0,0,False
64002,4,Irene Estrada,1,1,False
64002,5,Jim Walden,1,1,False
64002,6,Joseph Hernandez,0,0,False
64002,7,Zohran Kwame Mamdani,113,113,True
64003,1,Andrew M. Cuomo,600,600,True
64003,2,Curtis A. Sliwa,284,284,True
64003,3,Eric L. Adams,2,2,False
64003,4,Irene Estrada,4,4,False
64003,5,Jim Walden,1,1,False
64003,6,Joseph Hernandez,0,0,False
64003,7,Zohran Kwame Mamdani,113,113,True
64004,1,Andrew M. Cuomo,475,475,True
64004,2,Curtis A. Sliwa,174,174,True
64004,3,Eric L. Adams,1,1,False
64004,4,Irene Estrada,1,1,False
64004,5,Jim Walden,0,0,False
64004,6,Joseph Hernandez,0,0,False
64004,7,Zohran Kwame Mamdani,116,116,True
64005,1,Andrew M. Cuomo,580,580,True
64005,2,Curtis A. Sliwa,259,259,True
64005,3,Eric L. Adams,0,0,False
64005,4,Irene Estrada,1,1,False
64005,5,Jim Walden,0,0,False
64005,6,Joseph Hernandez,0,0,False
64005,7,Zohran Kwame Mamdani,105,105,True
64006,1,Andrew M. Cuomo,587,587,True
64006,2,Curtis A. Sliwa,202,202,True
64006,3,Eric L. Adams,2,2,False
64006,4,Irene Estrada,0,0,False
64006,5,Jim Walden,1,1,False
64006,6,Joseph Hernandez,0,0,False
64006,7,Zohran Kwame Mamdani,116,116,True
64007,1,Andrew M. Cuomo,510,510,True
64007,2,Curtis A. Sliwa,190,190,True
64007,3,Eric L. Adams,1,1,False
64007,4,Irene Estrada,1,1,False
64007,5,Jim Walden,0,0,False
64007,6,Joseph Hernandez,0,0,False
64007,7,Zohran Kwame Mamdani,128,128,True
64008,1,Andrew M. Cuomo,469,469,True
64008,2,Curtis A. Sliwa,224,224,True
64008,3,Eric L. Adams,1,1,False
64008,4,Irene Estrada,1,1,False
64008,5,Jim Walden,1,1,False
64008,6,Joseph Hernandez,2,2,False
64008,7,Zohran Kwame Mamdani,130,130,True
64009,1,Andrew M. Cuomo,580,580,True
64009,2,Curtis A. Sliwa,265,265,True
64009,3,Eric L. Adams,2,2,False
64009,4,Irene Estrada,0,0,False
64009,5,Jim Walden,1,1,False
64009,6,Joseph Hernandez,0,0,False
64009,7,Zohran Kwame Mamdani,110,110,True
64010,1,Andrew M. Cuomo,458,458,True
64010,2,Curtis A. Sliwa,162,162,True
64010,3,Eric L. Adams,0,0,False
64010,4,Irene Estrada,0,0,False
64010,5,Jim Walden,0,0,False
64010,6,Joseph Hernandez,1,1,False
64010,7,Zohran Kwame Mamdani,106,106,True
64011,1,Andrew M. Cuomo,409,409,True
64011,2,Curtis A. Sliwa,211,211,True
64011,3,Eric L. Adams,2,2,False
64011,4,Irene Estrada,1,1,False
64011,5,Jim Walden,0,0,False
64011,6,Joseph Hernandez,0,0,False
64011,7,Zohran Kwame Mamdani,122,122,True
64012,1,Andrew M. Cuomo,305,305,True
64012,2,Curtis A. Sliwa,159,159,True
64012,3,Eric L. Adams,1,1,False
64012,4,Irene Estrada,1,1,False
64012,5,Jim Walden,0,0,False
64012,6,Joseph Hernandez,0,0,False
64012,7,Zohran Kwame Mamdani,191,191,True
64013,1,Andrew M. Cuomo,390,390,True
64013,2,Curtis A. Sliwa,188,188,True
64013,3,Eric L. Adams,2,2,False
64013,4,Irene Estrada,0,0,False
64013,5,Jim Walden,0,0,False
64013,6,Joseph Hernandez,1,1,False
64013,7,Zohran Kwame Mamdani,150,150,True
64014,1,Andrew M. Cuomo,391,391,True
64014,2,Curtis A. Sliwa,200,200,True
64014,3,Eric L. Adams,2,2,False
64014,4,Irene Estrada,2,2,False
64014,5,Jim Walden,1,1,False
64014,6,Joseph Hernandez,1,1,False
64014,7,Zohran Kwame Mamdani,149,149,True
64015,1,Andrew M. Cuomo,505,505,True
64015,2,Curtis A. Sliwa,214,214,True
64015,3,Eric L. Adams,0,0,False
