ed,ballots,first_choice_total,final_round_active,first_winner_id,first_winner,first_winner_pct,final_winner_id,final_winner,final_winner_pct
55037,68,68,68,0,Eric L. Adams,86.76470588235294,0,Eric L. Adams,86.76470588235294
55038,63,63,63,0,Eric L. Adams,92.06349206349206,0,Eric L. Adams,92.06349206349206
55039,1,1,1,0,Curtis A. Sliwa,100.0,0,Curtis A. Sliwa,100.0
55040,31,31,31,0,Eric L. Adams,77.41935483870968,0,Eric L. Adams,77.41935483870968
55041,53,53,53,0,Eric L. Adams,90.56603773584906,0,Eric L. Adams,90.56603773584906
55045,111,111,111,0,Eric L. Adams,84.68468468468468,0,Eric L. Adams,84.68468468468468
55046,163,163,163,0,Eric L. Adams,84.66257668711657,0,Eric L. Adams,84.66257668711657
55047,61,61,61,0,Eric L. Adams,93.44262295081968,0,Eric L. Adams,93.44262295081968
55048,140,140,140,0,Eric L. Adams,88.57142857142857,0,Eric L. Adams,88.57142857142857
55049,126,126,126,0,Eric L. Adams,88.09523809523809,0,Eric L. Adams,88.09523809523809
55050,43,43,43,0,Eric L. Adams,97.67441860465115,0,Eric L. Adams,97.67441860465115
55051,10,10,10,0,Eric L. Adams,70.0,0,Eric L. Adams,70.0
55052,53,53,53,0,Eric L. Adams,88.67924528301887,0,Eric L. Adams,88.67924528301887
55053,52,52,52,0,Eric L. Adams,88.46153846153845,0,Eric L. Adams,88.46153846153845
55054,17,17,17,0,Eric L. Adams,88.23529411764706,0,Eric L. Adams,88.23529411764706
55055,149,149,149,0,Eric L. Adams,88.59060402684564,0,Eric L. Adams,88.59060402684564
55056,29,29,29,0,Eric L. Adams,96.55172413793103,0,Eric L. Adams,96.55172413793103
55057,96,96,96,0,Eric L. Adams,90.625,0,Eric L. Adams,90.625
55058,94,94,94,0,Eric L. Adams,88.29787234042553,0,Eric L. Adams,88.29787234042553
55059,118,118,118,0,Eric L. Adams,95.76271186440678,0,Eric L. Adams,95.76271186440678
55060,37,37,37,0,Eric L. Adams,89.1891891891892,0,Eric L. Adams,89.1891891891892
55061,0,0,0,0,,0.0,0,,0.0
55062,117,117,117,0,Eric L. Adams,97.43589743589743,0,Eric L. Adams,97.43589743589743
55063,72,72,72,0,Eric L. Adams,94.44444444444444,0,Eric L. Adams,94.44444444444444
55064,167,167,167,0,Eric L. Adams,91.61676646706587,0,Eric L. Adams,91.61676646706587
55065,138,138,138,0,Eric L. Adams,93.47826086956522,0,Eric L. Adams,93.47826086956522
55066,86,86,86,0,Eric L. Adams,91.86046511627907,0,Eric L. Adams,91.86046511627907
55067,101,101,101,0,Eric L. Adams,91.0891089108911,0,Eric L. Adams,91.0891089108911
55068,73,73,73,0,Eric L. Adams,91.78082191780823,0,Eric L. Adams,91.78082191780823
55069,151,151,151,0,Eric L. Adams,96.68874172185431,0,Eric L. Adams,96.68874172185431
55070,60,60,60,0,Eric L. Adams,91.66666666666666,0,Eric L. Adams,91.66666666666666
55071,103,103,103,0,Eric L. Adams,91.2621359223301,0,Eric L. Adams,91.2621359223301
55072,85,85,85,0,Eric L. Adams,89.41176470588236,0,Eric L. Adams,89.41176470588236
55074,124,124,124,0,Eric L. Adams,95.16129032258065,0,Eric L. Adams,95.16129032258065
55075,139,139,139,0,Eric L. Adams,95.68345323741008,0,Eric L. Adams,95.68345323741008
55076,164,164,164,0,Eric L. Adams,93.29268292682927,0,Eric L. Adams,93.29268292682927
55077,32,32,32,0,Eric L. Adams,90.625,0,Eric L. Adams,90.625
55078,177,177,177,0,Eric L. Adams,90.3954802259887,0,Eric L. Adams,90.3954802259887
55079,117,117,117,0,Eric L. Adams,94.87179487179486,0,Eric L. Adams,94.87179487179486
55080,129,129,129,0,Eric L. Adams,96.12403100775194,0,Eric L. Adams,96.12403100775194
55081,170,170,170,0,Eric L. Adams,89.41176470588236,0,Eric L. Adams,89.41176470588236
55082,144,144,144,0,Eric L. Adams,93.75,0,Eric L. Adams,93.75
55083,136,136,136,0,Eric L. Adams,93.38235294117648,0,Eric L. Adams,93.38235294117648
55084,189,189,189,0,Eric L. Adams,95.23809523809523,0,Eric L. Adams,95.23809523809523
55085,178,178,178,0,Eric L. Adams,88.76404494382022,0,Eric L. Adams,88.76404494382022
55086,136,136,136,0,Eric L. Adams,91.91176470588235,0,Eric L. Adams,91.91176470588235
55087,113,113,113,0,Eric L. Adams,89.38053097345133,0,Eric L. Adams,89.38053097345133
55088,199,199,199,0,Eric L. Adams,96.98492462311557,0,Eric L. Adams,96.98492462311557
55089,172,172,172,0,Eric L. Adams,92.44186046511628,0,Eric L. Adams,92.44186046511628
55090,146,146,146,0,Eric L. Adams,97.26027397260275,0,Eric L. Adams,97.26027397260275
55091,194,194,194,0,Eric L. Adams,94.84536082474226,0,Eric L. Adams,94.84536082474226
55092,163,163,163,0,Eric L. Adams,88.95705521472392,0,Eric L. Adams,88.95705521472392
55093,172,172,172,0,Eric L. Adams,91.27906976744185,0,Eric L. Adams,91.27906976744185
55094,176,176,176,0,Eric L. Adams,96.02272727272727,0,Eric L. Adams,96.02272727272727
55095,49,49,49,0,Eric L. Adams,97.95918367346938,0,Eric L. Adams,97.95918367346938
55096,185,185,185,0,Eric L. Adams,96.21621621621622,0,Eric L. Adams,96.21621621621622
55097,172,172,172,0,Eric L. Adams,95.34883720930233,0,Eric L. Adams,95.34883720930233
55098,33,33,33,0,Eric L. Adams,93.93939393939394,0,Eric L. Adams,93.93939393939394
55099,197,197,197,0,Eric L. Adams,94.9238578680203,0,Eric L. Adams,94.9238578680203
55100,84,84,84,0,Eric L. Adams,92.85714285714286,0,Eric L. Adams,92.85714285714286
55101,107,107,107,0,Eric L. Adams,93.45794392523365,0,Eric L. Adams,93.45794392523365
55102,154,154,154,0,Eric L. Adams,92.85714285714286,0,Eric L. Adams,92.85714285714286
55103,178,178,178,0,Eric L. Adams,95.50561797752809,0,Eric L. Adams,95.50561797752809
55104,142,142,142,0,Eric L. Adams,92.95774647887323,0,Eric L. Adams,92.95774647887323
55105,94,94,94,0,Eric L. Adams,90.42553191489363,0,Eric L. Adams,90.42553191489363
55106,178,178,178,0,Eric L. Adams,89.8876404494382,0,Eric L. Adams,89.8876404494382
55107,285,285,285,0,Eric L. Adams,93.33333333333333,0,Eric L. Adams,93.33333333333333
55108,193,193,193,0,Eric L. Adams,93.26424870466322,0,Eric L. Adams,93.26424870466322
55109,89,89,89,0,Eric L. Adams,93.25842696629213,0,Eric L. Adams,93.25842696629213
55110,97,97,97,0,Eric L. Adams,88.65979381443299,0,Eric L. Adams,88.65979381443299
55111,0,0,0,0,,0.0,0,,0.0
55112,0,0,0,0,,0.0,0,,0.0
56001,95,95,95,0,Eric L. Adams,88.42105263157895,0,Eric L. Adams,88.42105263157895
56002,134,134,134,0,Eric L. Adams,85.82089552238806,0,Eric L. Adams,85.82089552238806
56003,98,98,98,0,Eric L. Adams,92.85714285714286,0,Eric L. Adams,92.85714285714286
56004,99,99,99,0,Eric L. Adams,86.86868686868688,0,Eric L. Adams,86.86868686868688
56005,118,118,118,0,Eric L. Adams,85.59322033898306,0,Eric L. Adams,85.59322033898306
56006,165,165,165,0,Eric L. Adams,83.63636363636363,0,Eric L. Adams,83.63636363636363
56007,129,129,129,0,Eric L. Adams,85.27131782945736,0,Eric L. Adams,85.27131782945736
56008,153,153,153,0,Eric L. Adams,86.9281045751634,0,Eric L. Adams,86.9281045751634
56009,114,114,114,0,Eric L. Adams,85.08771929824562,0,Eric L. Adams,85.08771929824562
56010,119,119,119,0,Eric L. Adams,89.07563025210085,0,Eric L. Adams,89.07563025210085
56011,164,164,164,0,Eric L. Adams,77.4390243902439,0,Eric L. Adams,77.4390243902439
56012,167,167,167,0,Eric L. Adams,79.64071856287424,0,Eric L. Adams,79.64071856287424
56013,212,212,212,0,Eric L. Adams,84.43396226415094,0,Eric L. Adams,84.43396226415094
56014,210,210,210,0,Eric L. Adams,87.61904761904762,0,Eric L. Adams,87.61904761904762
56015,250,250,250,0,Eric L. Adams,87.2,0,Eric L. Adams,87.2
56016,263,263,263,0,Eric L. Adams,86.31178707224335,0,Eric L. Adams,86.31178707224335
56017,147,147,147,0,Eric L. Adams,84.35374149659864,0,Eric L. Adams,84.35374149659864
56018,184,184,184,0,Eric L. Adams,83.69565217391305,0,Eric L. Adams,83.69565217391305
56019,243,243,243,0,Eric L. Adams,86.0082304526749,0,Eric L. Adams,86.0082304526749
56020,110,110,110,0,Eric L. Adams,79.0909090909091,0,Eric L. Adams,79.0909090909091
56021,211,211,211,0,Eric L. Adams,87.67772511848341,0,Eric L. Adams,87.67772511848341
56022,266,266,266,0,Eric L. Adams,93.23308270676691,0,Eric L. Adams,93.23308270676691
56023,220,220,220,0,Eric L. Adams,86.81818181818181,0,Eric L. Adams,86.81818181818181
56024,240,240,240,0,Eric L. Adams,83.33333333333334,0,Eric L. Adams,83.33333333333334
56025,224,224,224,0,Eric L. Adams,88.39285714285714,0,Eric L. Adams,88.39285714285714
56026,174,174,174,0,Eric L. Adams,87.35632183908046,0,Eric L. Adams,87.35632183908046
56027,177,177,177,0,Eric L. Adams,89.83050847457628,0,Eric L. Adams,89.83050847457628
56028,228,228,228,0,Eric L. Adams,86.40350877192982,0,Eric L. Adams,86.40350877192982
56029,141,141,141,0,Eric L. Adams,90.78014184397163,0,Eric L. Adams,90.78014184397163
56030,222,222,222,0,Eric L. Adams,92.34234234234235,0,Eric L. Adams,92.34234234234235
56031,175,175,175,0,Eric L. Adams,92.57142857142857,0,Eric L. Adams,92.57142857142857
56032,260,260,260,0,Eric L. Adams,88.46153846153845,0,Eric L. Adams,88.46153846153845
56033,242,242,242,0,Eric L. Adams,90.08264462809917,0,Eric L. Adams,90.08264462809917
56034,158,158,158,0,Eric L. Adams,90.50632911392405,0,Eric L. Adams,90.50632911392405
56035,225,225,225,0,Eric L. Adams,86.66666666666667,0,Eric L. Adams,86.66666666666667
56036,223,223,223,0,Eric L. Adams,89.23766816143498,0,Eric L. Adams,89.23766816143498
56037,238,238,238,0,Eric L. Adams,86.1344537815126,0,Eric L. Adams,86.1344537815126
56038,302,302,302,0,Eric L. Adams,87.74834437086093,0,Eric L. Adams,87.74834437086093
56039,204,204,204,0,Eric L. Adams,86.76470588235294,0,Eric L. Adams,86.76470588235294
56040,269,269,269,0,Eric L. Adams,83.27137546468401,0,Eric L. Adams,83.27137546468401
56041,265,265,265,0,Eric L. Adams,86.41509433962264,0,Eric L. Adams,86.41509433962264
56042,263,263,263,0,Eric L. Adams,90.49429657794677,0,Eric L. Adams,90.49429657794677
56043,251,251,251,0,Eric L. Adams,90.43824701195219,0,Eric L. Adams,90.43824701195219
56044,190,190,190,0,Eric L. Adams,84.21052631578947,0,Eric L. Adams,84.21052631578947
56045,254,254,254,0,Eric L. Adams,82.28346456692913,0,Eric L. Adams,82.28346456692913
56046,241,241,241,0,Eric L. Adams,89.62655601659752,0,Eric L. Adams,89.62655601659752
56047,226,226,226,0,Eric L. Adams,93.80530973451327,0,Eric L. Adams,93.80530973451327
56048,241,241,241,0,Eric L. Adams,86.30705394190872,0,Eric L. Adams,86.30705394190872
56049,247,247,247,0,Eric L. Adams,89.06882591093117,0,Eric L. Adams,89.06882591093117
56050,225,225,225,0,Eric L. Adams,89.77777777777777,0,Eric L. Adams,89.77777777777777
56051,196,196,196,0,Eric L. Adams,93.36734693877551,0,Eric L. Adams,93.36734693877551
56052,255,255,255,0,Eric L. Adams,84.31372549019608,0,Eric L. Adams,84.31372549019608
56053,263,263,263,0,Eric L. Adams,82.88973384030417,0,Eric L. Adams,82.88973384030417
56054,217,217,217,0,Eric L. Adams,82.94930875576037,0,Eric L. Adams,82.94930875576037
56055,288,288,288,0,Eric L. Adams,87.5,0,Eric L. Adams,87.5
56056,134,134,134,0,Eric L. Adams,93.28358208955224,0,Eric L. Adams,93.28358208955224
56057,255,255,255,0,Eric L. Adams,89.80392156862746,0,Eric L. Adams,89.80392156862746
56058,216,216,216,0,Eric L. Adams,88.42592592592592,0,Eric L. Adams,88.42592592592592
56059,155,155,155,0,Eric L. Adams,87.74193548387098,0,Eric L. Adams,87.74193548387098
56060,138,138,138,0,Eric L. Adams,95.65217391304348,0,Eric L. Adams,95.65217391304348
56061,132,132,132,0,Eric L. Adams,83.33333333333334,0,Eric L. Adams,83.33333333333334
56062,150,150,150,0,Eric L. Adams,90.66666666666666,0,Eric L. Adams,90.66666666666666
56063,133,133,133,0,Eric L. Adams,94.73684210526315,0,Eric L. Adams,94.73684210526315
56064,143,143,143,0,Eric L. Adams,93.7062937062937,0,Eric L. Adams,93.7062937062937
56065,199,199,199,0,Eric L. Adams,88.94472361809045,0,Eric L. Adams,88.94472361809045
56066,84,84,84,0,Eric L. Adams,88.09523809523809,0,Eric L. Adams,88.09523809523809
56067,98,98,98,0,Eric L. Adams,84.6938775510204,0,Eric L. Adams,84.6938775510204
56068,155,155,155,0,Eric L. Adams,88.38709677419355,0,Eric L. Adams,88.38709677419355
56069,189,189,189,0,Eric L. Adams,90.47619047619048,0,Eric L. Adams,90.47619047619048
56070,147,147,147,0,Eric L. Adams,83.6734693877551,0,Eric L. Adams,83.6734693877551
56071,200,200,200,0,Eric L. Adams,92.5,0,Eric L. Adams,92.5
56072,240,240,240,0,Eric L. Adams,90.41666666666667,0,Eric L. Adams,90.41666666666667
56073,192,192,192,0,Eric L. Adams,91.66666666666666,0,Eric L. Adams,91.66666666666666
56074,166,166,166,0,Eric L. Adams,92.7710843373494,0,Eric L. Adams,92.7710843373494
56075,89,89,89,0,Eric L. Adams,89.8876404494382,0,Eric L. Adams,89.8876404494382
56076,126,126,126,0,Eric L. Adams,86.5079365079365,0,Eric L. Adams,86.5079365079365
56077,161,161,161,0,Eric L. Adams,80.74534161490683,0,Eric L. Adams,80.74534161490683
56078,213,213,213,0,Eric L. Adams,82.62910798122066,0,Eric L. Adams,82.62910798122066
56079,274,274,274,0,Eric L. Adams,82.11678832116789,0,Eric L. Adams,82.11678832116789
56080,251,251,251,0,Eric L. Adams,88.44621513944223,0,Eric L. Adams,88.44621513944223
56081,113,113,113,0,Eric L. Adams,89.38053097345133,0,Eric L. Adams,89.38053097345133
56082,184,184,184,0,Eric L. Adams,85.32608695652173,0,Eric L. Adams,85.32608695652173
56083,155,155,155,0,Eric L. Adams,95.48387096774194,0,Eric L. Adams,95.48387096774194
56084,166,166,166,0,Eric L. Adams,86.14457831325302,0,Eric L. Adams,86.14457831325302
56085,266,266,266,0,Eric L. Adams,84.21052631578947,0,Eric L. Adams,84.21052631578947
56086,150,150,150,0,Eric L. Adams,80.66666666666666,0,Eric L. Adams,80.66666666666666
56087,177,177,177,0,Eric L. Adams,83.61581920903954,0,Eric L. Adams,83.61581920903954
56088,250,250,250,0,Eric L. Adams,90.4,0,Eric L. Adams,90.4
56089,228,228,228,0,Eric L. Adams,92.98245614035088,0,Eric L. Adams,92.98245614035088
56090,264,264,264,0,Eric L. Adams,87.5,0,Eric L. Adams,87.5
56091,224,224,224,0,Eric L. Adams,83.03571428571429,0,Eric L. Adams,83.03571428571429
56092,15,15,15,0,Eric L. Adams,80.0,0,Eric L. Adams,80.0
57001,110,110,110,0,Eric L. Adams,89.0909090909091,0,Eric L. Adams,89.0909090909091
57002,204,204,204,0,Eric L. Adams,87.25490196078431,0,Eric L. Adams,87.25490196078431
57003,147,147,147,0,Eric L. Adams,89.1156462585034,0,Eric L. Adams,89.1156462585034
57004,76,76,76,0,Eric L. Adams,88.1578947368421,0,Eric L. Adams,88.1578947368421
57005,47,47,47,0,Eric L. Adams,85.1063829787234,0,Eric L. Adams,85.1063829787234
57006,142,142,142,0,Eric L. Adams,87.32394366197182,0,Eric L. Adams,87.32394366197182
57007,97,97,97,0,Eric L. Adams,83.50515463917526,0,Eric L. Adams,83.50515463917526
57008,122,122,122,0,Eric L. Adams,82.78688524590164,0,Eric L. Adams,82.78688524590164
57009,238,238,238,0,Eric L. Adams,89.49579831932773,0,Eric L. Adams,89.49579831932773
57010,500,500,500,0,Eric L. Adams,88.8,0,Eric L. Adams,88.8
57011,289,289,289,0,Eric L. Adams,82.69896193771626,0,Eric L. Adams,82.69896193771626
57012,157,157,157,0,Eric L. Adams,91.0828025477707,0,Eric L. Adams,91.0828025477707
57013,137,137,137,0,Eric L. Adams,93.43065693430657,0,Eric L. Adams,93.43065693430657
57014,217,217,217,0,Eric L. Adams,88.47926267281106,0,Eric L. Adams,88.47926267281106
57015,235,235,235,0,Eric L. Adams,88.51063829787233,0,Eric L. Adams,88.51063829787233
57016,403,403,403,0,Eric L. Adams,89.57816377171216,0,Eric L. Adams,89.57816377171216
57017,487,487,487,0,Eric L. Adams,89.5277207392197,0,Eric L. Adams,89.5277207392197
57018,410,410,410,0,Eric L. Adams,89.02439024390245,0,Eric L. Adams,89.02439024390245
57019,40,40,40,0,Eric L. Adams,62.5,0,Eric L. Adams,62.5
57020,7,7,7,0,Eric L. Adams,85.71428571428571,0,Eric L. Adams,85.71428571428571
57021,220,220,220,0,Eric L. Adams,77.27272727272727,0,Eric L. Adams,77.27272727272727
57022,175,175,175,0,Eric L. Adams,77.14285714285715,0,Eric L. Adams,77.14285714285715
57023,15,15,15,0,Eric L. Adams,73.33333333333333,0,Eric L. Adams,73.33333333333333
57024,331,331,331,0,Eric L. Adams,86.404833836858,0,Eric L. Adams,86.404833836858
57025,448,448,448,0,Eric L. Adams,86.38392857142857,0,Eric L. Adams,86.38392857142857
57026,346,346,346,0,Eric L. Adams,89.01734104046243,0,Eric L. Adams,89.01734104046243
57027,270,270,270,0,Eric L. Adams,90.37037037037037,0,Eric L. Adams,90.37037037037037
57028,277,277,277,0,Eric L. Adams,91.33574007220217,0,Eric L. Adams,91.33574007220217
57029,350,350,350,0,Eric L. Adams,90.28571428571428,0,Eric L. Adams,90.28571428571428
57030,296,296,296,0,Eric L. Adams,89.52702702702703,0,Eric L. Adams,89.52702702702703
57031,510,510,510,0,Eric L. Adams,88.23529411764706,0,Eric L. Adams,88.23529411764706
57032,119,119,119,0,Eric L. Adams,84.87394957983193,0,Eric L. Adams,84.87394957983193
57033,70,70,70,0,Eric L. Adams,90.0,0,Eric L. Adams,90.0
57034,440,440,440,0,Eric L. Adams,89.0909090909091,0,Eric L. Adams,89.0909090909091
57035,314,314,314,0,Eric L. Adams,86.94267515923568,0,Eric L. Adams,86.94267515923568
57036,286,286,286,0,Eric L. Adams,84.26573426573427,0,Eric L. Adams,84.26573426573427
57037,236,236,236,0,Eric L. Adams,91.94915254237289,0,Eric L. Adams,91.94915254237289
57038,354,354,354,0,Eric L. Adams,89.26553672316385,0,Eric L. Adams,89.26553672316385
57039,352,352,352,0,Eric L. Adams,90.05681818181817,0,Eric L. Adams,90.05681818181817
57040,305,305,305,0,Eric L. Adams,90.49180327868852,0,Eric L. Adams,90.49180327868852
57041,352,352,352,0,Eric L. Adams,88.63636363636364,0,Eric L. Adams,88.63636363636364
57042,285,285,285,0,Eric L. Adams,91.9298245614035,0,Eric L. Adams,91.9298245614035
57043,382,382,382,0,Eric L. Adams,87.43455497382199,0,Eric L. Adams,87.43455497382199
57044,344,344,344,0,Eric L. Adams,85.17441860465115,0,Eric L. Adams,85.17441860465115
57045,294,294,294,0,Eric L. Adams,91.49659863945578,0,Eric L. Adams,91.49659863945578
57046,231,231,231,0,Eric L. Adams,92.64069264069265,0,Eric L. Adams,92.64069264069265
57047,232,232,232,0,Eric L. Adams,82.75862068965517,0,Eric L. Adams,82.75862068965517
57048,303,303,303,0,Eric L. Adams,91.41914191419141,0,Eric L. Adams,91.41914191419141
57049,318,318,318,0,Eric L. Adams,87.10691823899371,0,Eric L. Adams,87.10691823899371
57050,256,256,256,0,Eric L. Adams,85.546875,0,Eric L. Adams,85.546875
57051,262,262,262,0,Eric L. Adams,85.87786259541986,0,Eric L. Adams,85.87786259541986
57052,208,208,208,0,Eric L. Adams,86.0576923076923,0,Eric L. Adams,86.0576923076923
57053,213,213,213,0,Eric L. Adams,86.3849765258216,0,Eric L. Adams,86.3849765258216
57054,329,329,329,0,Eric L. Adams,86.62613981762918,0,Eric L. Adams,86.62613981762918
57055,191,191,191,0,Eric L. Adams,87.43455497382199,0,Eric L. Adams,87.43455497382199
57056,272,272,272,0,Eric L. Adams,87.5,0,Eric L. Adams,87.5
57057,210,210,210,0,Eric L. Adams,85.71428571428571,0,Eric L. Adams,85.71428571428571
57058,198,198,198,0,Eric L. Adams,88.88888888888889,0,Eric L. Adams,88.88888888888889
57059,202,202,202,0,Eric L. Adams,85.64356435643565,0,Eric L. Adams,85.64356435643565
57060,254,254,254,0,Eric L. Adams,84.25196850393701,0,Eric L. Adams,84.25196850393701
57061,463,463,463,0,Eric L. Adams,86.82505399568035,0,Eric L. Adams,86.82505399568035
57062,167,167,167,0,Eric L. Adams,86.82634730538922,0,Eric L. Adams,86.82634730538922
57063,273,273,273,0,Eric L. Adams,86.08058608058609,0,Eric L. Adams,86.08058608058609
57064,383,383,383,0,Eric L. Adams,87.72845953002611,0,Eric L. Adams,87.72845953002611
57065,245,245,245,0,Eric L. Adams,79.59183673469387,0,Eric L. Adams,79.59183673469387
57066,258,258,258,0,Eric L. Adams,84.49612403100775,0,Eric L. Adams,84.49612403100775
57067,259,259,259,0,Eric L. Adams,83.3976833976834,0,Eric L. Adams,83.3976833976834
57068,284,284,284,0,Eric L. Adams,84.85915492957746,0,Eric L. Adams,84.85915492957746
57069,348,348,348,0,Eric L. Adams,91.66666666666666,0,Eric L. Adams,91.66666666666666
57070,392,392,392,0,Eric L. Adams,85.96938775510205,0,Eric L. Adams,85.96938775510205
57071,244,244,244,0,Eric L. Adams,88.9344262295082,0,Eric L. Adams,88.9344262295082
57072,347,347,347,0,Eric L. Adams,86.1671469740634,0,Eric L. Adams,86.1671469740634
57073,247,247,247,0,Eric L. Adams,88.66396761133603,0,Eric L. Adams,88.66396761133603
57074,317,317,317,0,Eric L. Adams,87.69716088328076,0,Eric L. Adams,87.69716088328076
57075,371,371,371,0,Eric L. Adams,87.87061994609164,0,Eric L. Adams,87.87061994609164
57076,388,388,388,0,Eric L. Adams,90.97938144329896,0,Eric L. Adams,90.97938144329896
57077,169,169,169,0,Eric L. Adams,92.89940828402366,0,Eric L. Adams,92.89940828402366
57078,359,359,359,0,Eric L. Adams,89.13649025069638,0,Eric L. Adams,89.13649025069638
57079,239,239,239,0,Eric L. Adams,88.28451882845188,0,Eric L. Adams,88.28451882845188
57080,356,356,356,0,Eric L. Adams,92.41573033707866,0,Eric L. Adams,92.41573033707866
57081,261,261,261,0,Eric L. Adams,85.82375478927203,0,Eric L. Adams,85.82375478927203
57082,178,178,178,0,Eric L. Adams,88.20224719101124,0,Eric L. Adams,88.20224719101124
57083,208,208,208,0,Eric L. Adams,87.98076923076923,0,Eric L. Adams,87.98076923076923
57084,262,262,262,0,Eric L. Adams,88.16793893129771,0,Eric L. Adams,88.16793893129771
57085,259,259,259,0,Eric L. Adams,90.73359073359073,0,Eric L. Adams,90.73359073359073
57086,163,163,163,0,Eric L. Adams,87.73006134969326,0,Eric L. Adams,87.73006134969326
57087,319,319,319,0,Eric L. Adams,89.0282131661442,0,Eric L. Adams,89.0282131661442
57088,158,158,158,0,Eric L. Adams,91.13924050632912,0,Eric L. Adams,91.13924050632912
57089,226,226,226,0,Eric L. Adams,88.49557522123894,0,Eric L. Adams,88.49557522123894
57090,449,449,449,0,Eric L. Adams,92.20489977728286,0,Eric L. Adams,92.20489977728286
57091,228,228,228,0,Eric L. Adams,93.42105263157895,0,Eric L. Adams,93.42105263157895
57092,298,298,298,0,Eric L. Adams,87.24832214765101,0,Eric L. Adams,87.24832214765101
57093,230,230,230,0,Eric L. Adams,93.04347826086956,0,Eric L. Adams,93.04347826086956
57094,81,81,81,0,Eric L. Adams,85.18518518518519,0,Eric L. Adams,85.18518518518519
57095,192,192,192,0,Eric L. Adams,86.97916666666666,0,Eric L. Adams,86.97916666666666
57096,194,194,194,0,Eric L. Adams,87.62886597938144,0,Eric L. Adams,87.62886597938144
57097,103,103,103,0,Eric L. Adams,84.46601941747572,0,Eric L. Adams,84.46601941747572
57098,125,125,125,0,Eric L. Adams,90.4,0,Eric L. Adams,90.4
57099,231,231,231,0,Eric L. Adams,87.44588744588745,0,Eric L. Adams,87.44588744588745
57100,242,242,242,0,Eric L. Adams,86.77685950413223,0,Eric L. Adams,86.77685950413223
57101,282,282,282,0,Eric L. Adams,82.97872340425532,0,Eric L. Adams,82.97872340425532
57102,174,174,174,0,Eric L. Adams,87.35632183908046,0,Eric L. Adams,87.35632183908046
57103,278,278,278,0,Eric L. Adams,93.5251798561151,0,Eric L. Adams,93.5251798561151
57104,355,355,355,0,Eric L. Adams,87.04225352112675,0,Eric L. Adams,87.04225352112675
57105,249,249,249,0,Eric L. Adams,90.76305220883533,0,Eric L. Adams,90.76305220883533
57106,0,0,0,0,,0.0,0,,0.0
58001,195,195,195,0,Eric L. Adams,97.43589743589743,0,Eric L. Adams,97.43589743589743
58002,246,246,246,0,Eric L. Adams,95.52845528455285,0,Eric L. Adams,95.52845528455285
58003,181,181,181,0,Eric L. Adams,97.23756906077348,0,Eric L. Adams,97.23756906077348
58004,259,259,259,0,Eric L. Adams,92.66409266409266,0,Eric L. Adams,92.66409266409266
58005,244,244,244,0,Eric L. Adams,96.31147540983606,0,Eric L. Adams,96.31147540983606
58006,159,159,159,0,Eric L. Adams,96.85534591194968,0,Eric L. Adams,96.85534591194968
58007,204,204,204,0,Eric L. Adams,93.62745098039215,0,Eric L. Adams,93.62745098039215
58008,211,211,211,0,Eric L. Adams,94.3127962085308,0,Eric L. Adams,94.3127962085308
58009,176,176,176,0,Eric L. Adams,93.18181818181817,0,Eric L. Adams,93.18181818181817
58010,164,164,164,0,Eric L. Adams,92.6829268292683,0,Eric L. Adams,92.6829268292683
58011,148,148,148,0,Eric L. Adams,93.91891891891892,0,Eric L. Adams,93.91891891891892
58012,251,251,251,0,Eric L. Adams,94.02390438247012,0,Eric L. Adams,94.02390438247012
58013,211,211,211,0,Eric L. Adams,93.8388625592417,0,Eric L. Adams,93.8388625592417
58014,160,160,160,0,Eric L. Adams,92.5,0,Eric L. Adams,92.5
58015,177,177,177,0,Eric L. Adams,95.48022598870057,0,Eric L. Adams,95.48022598870057
58016,178,178,178,0,Eric L. Adams,91.01123595505618,0,Eric L. Adams,91.01123595505618
58017,171,171,171,0,Eric L. Adams,95.90643274853801,0,Eric L. Adams,95.90643274853801
58018,186,186,186,0,Eric L. Adams,97.84946236559139,0,Eric L. Adams,97.84946236559139
58019,186,186,186,0,Eric L. Adams,95.16129032258065,0,Eric L. Adams,95.16129032258065
58020,228,228,228,0,Eric L. Adams,93.42105263157895,0,Eric L. Adams,93.42105263157895
58021,194,194,194,0,Eric L. Adams,89.69072164948454,0,Eric L. Adams,89.69072164948454
58022,197,197,197,0,Eric L. Adams,89.84771573604061,0,Eric L. Adams,89.84771573604061
58023,148,148,148,0,Eric L. Adams,98.64864864864865,0,Eric L. Adams,98.64864864864865
58024,191,191,191,0,Eric L. Adams,94.76439790575915,0,Eric L. Adams,94.76439790575915
58025,276,276,276,0,Eric L. Adams,96.73913043478261,0,Eric L. Adams,96.73913043478261
58026,254,254,254,0,Eric L. Adams,92.1259842519685,0,Eric L. Adams,92.1259842519685
58027,253,253,253,0,Eric L. Adams,95.25691699604744,0,Eric L. Adams,95.25691699604744
58028,215,215,215,0,Eric L. Adams,93.48837209302326,0,Eric L. Adams,93.48837209302326
58029,206,206,206,0,Eric L. Adams,94.66019417475728,0,Eric L. Adams,94.66019417475728
58030,307,307,307,0,Eric L. Adams,91.53094462540716,0,Eric L. Adams,91.53094462540716
58031,225,225,225,0,Eric L. Adams,97.77777777777777,0,Eric L. Adams,97.77777777777777
